target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
4:140872723-140872724	0.38566204211634725	15856	2564	5270	3506	1019	0.29064460924130064
4:140872723-140872724	0.2807216203941176	11448	2319	4615	3179	737	0.23183391003460208
4:140872723-140872724	0.20433597178569418	8344	2084	3999	2840	516	0.18169014084507043
4:140872723-140872724	0.14873521072935117	6094	1844	3396	2498	303	0.12129703763010408
4:140872723-140872724	0.1082636733874054	4462	1629	2822	2169	161	0.07422775472568004
4:140872723-140872724	0.07880462815669913	3227	1401	2285	1835	77	0.041961852861035424
4:140872723-140872724	0.05736152510448681	2376	1186	1809	1505	34	0.022591362126245847
4:140872723-140872724	0.041753189365604	1744	988	1415	1220	20	0.01639344262295082
4:140872723-140872724	0.03039195382313198	1297	809	1099	970	10	0.010309278350515464
4:140872723-140872724	0.02212216291070448	928	636	819	743	5	0.006729475100942127
4:140872723-140872724	0.01610262027560939	683	509	628	587	0	0.0
4:140872723-140872724	0.011721022975334805	522	415	488	465	0	0.0
4:140872723-140872724	0.008531678524172805	387	320	368	354	0	0.0
4:140872723-140872724	0.006210169418915616	284	246	275	266	0	0.0
4:140872723-140872724	0.004520353656360241	207	187	204	200	0	0.0
4:140872723-140872724	0.0032903445623126675	143	134	141	137	0	0.0
4:140872723-140872724	0.002395026619987486	100	97	99	98	0	0.0
4:140872723-140872724	0.0017433288221999873	66	65	66	65	0	0.0
4:140872723-140872724	0.0012689610031679222	42	42	42	42	0	0.0
4:140872723-140872724	0.0009236708571873865	32	32	32	32	0	0.0
4:140872723-140872724	0.0006723357536499335	28	28	28	28	0	0.0
4:140872723-140872724	0.0004893900918477494	21	21	21	21	0	0.0
4:140872723-140872724	0.0003562247890262444	13	13	13	13	0	0.0
4:140872723-140872724	0.0002592943797404667	11	11	11	11	0	0.0
4:140872723-140872724	0.00018873918221350977	6	6	6	6	0	0.0
4:140872723-140872724	0.00013738237958832623	3	3	3	3	0	0.0
4:140872723-140872724	0.0001	1	1	1	1	0	0.0
4:138532417-138532418	1.0	31373	3160	6551	4022	1844	0.45847836897066135
4:138532417-138532418	0.7278953843983146	22834	2971	6037	3786	1471	0.38853671421024827
4:138532417-138532418	0.5298316906283708	16685	2766	5488	3538	1117	0.3157150932730356
4:138532417-138532418	0.38566204211634725	12120	2574	4881	3270	777	0.23761467889908258
4:138532417-138532418	0.2807216203941176	8722	2329	4204	2940	497	0.16904761904761906
4:138532417-138532418	0.20433597178569418	6363	2107	3614	2639	270	0.10231148162182645
4:138532417-138532418	0.14873521072935117	4627	1851	2952	2279	147	0.06450197455024133
4:138532417-138532418	0.1082636733874054	3376	1608	2393	1928	68	0.035269709543568464
4:138532417-138532418	0.07880462815669913	2457	1334	1880	1584	36	0.022727272727272728
4:138532417-138532418	0.05736152510448681	1824	1119	1480	1293	14	0.01082753286929621
4:138532417-138532418	0.041753189365604	1306	897	1125	1003	3	0.0029910269192422734
4:138532417-138532418	0.03039195382313198	973	728	870	800	1	0.00125
4:138532417-138532418	0.02212216291070448	694	567	638	600	0	0.0
4:138532417-138532418	0.01610262027560939	519	445	485	461	0	0.0
4:138532417-138532418	0.011721022975334805	369	330	351	337	0	0.0
4:138532417-138532418	0.008531678524172805	269	246	259	250	0	0.0
4:138532417-138532418	0.006210169418915616	187	176	182	179	0	0.0
4:138532417-138532418	0.004520353656360241	136	131	134	133	0	0.0
4:138532417-138532418	0.0032903445623126675	98	95	96	96	0	0.0
4:138532417-138532418	0.002395026619987486	72	69	70	70	0	0.0
4:138532417-138532418	0.0017433288221999873	51	50	50	50	0	0.0
4:138532417-138532418	0.0012689610031679222	35	35	35	35	0	0.0
4:138532417-138532418	0.0009236708571873865	27	27	27	27	0	0.0
4:138532417-138532418	0.0006723357536499335	16	16	16	16	0	0.0
4:138532417-138532418	0.0004893900918477494	11	11	11	11	0	0.0
4:138532417-138532418	0.0003562247890262444	7	7	7	7	0	0.0
4:138532417-138532418	0.0002592943797404667	7	7	7	7	0	0.0
4:138532417-138532418	0.00018873918221350977	5	5	5	5	0	0.0
4:138532417-138532418	0.00013738237958832623	5	5	5	5	0	0.0
4:138532417-138532418	0.0001	5	5	5	5	0	0.0
4:189760855-189760856	1.0	42818	2727	6198	3644	2150	0.5900109769484083
4:189760855-189760856	0.7278953843983146	31149	2620	5895	3505	1896	0.540941512125535
4:189760855-189760856	0.5298316906283708	22564	2485	5508	3332	1611	0.4834933973589436
4:189760855-189760856	0.38566204211634725	16501	2314	5075	3122	1287	0.4122357463164638
4:189760855-189760856	0.2807216203941176	11979	2154	4600	2932	912	0.31105047748976805
4:189760855-189760856	0.20433597178569418	8708	1975	4041	2691	555	0.20624303232998886
4:189760855-189760856	0.14873521072935117	6352	1789	3467	2426	307	0.12654575432811213
4:189760855-189760856	0.1082636733874054	4636	1616	2913	2139	155	0.07246376811594203
4:189760855-189760856	0.07880462815669913	3382	1415	2354	1848	81	0.04383116883116883
4:189760855-189760856	0.05736152510448681	2480	1221	1901	1562	38	0.024327784891165175
4:189760855-189760856	0.041753189365604	1780	1007	1453	1248	16	0.01282051282051282
4:189760855-189760856	0.03039195382313198	1296	827	1115	976	7	0.007172131147540984
4:189760855-189760856	0.02212216291070448	924	658	832	753	1	0.0013280212483399733
4:189760855-189760856	0.01610262027560939	654	517	606	565	1	0.0017699115044247787
4:189760855-189760856	0.011721022975334805	440	371	416	399	1	0.002506265664160401
4:189760855-189760856	0.008531678524172805	314	272	302	292	0	0.0
4:189760855-189760856	0.006210169418915616	232	210	223	218	0	0.0
4:189760855-189760856	0.004520353656360241	177	162	171	167	0	0.0
4:189760855-189760856	0.0032903445623126675	131	121	127	124	0	0.0
4:189760855-189760856	0.002395026619987486	98	93	96	94	0	0.0
4:189760855-189760856	0.0017433288221999873	73	69	72	70	0	0.0
4:189760855-189760856	0.0012689610031679222	54	52	53	52	0	0.0
4:189760855-189760856	0.0009236708571873865	33	33	33	33	0	0.0
4:189760855-189760856	0.0006723357536499335	23	23	23	23	0	0.0
4:189760855-189760856	0.0004893900918477494	20	20	20	20	0	0.0
4:189760855-189760856	0.0003562247890262444	15	15	15	15	0	0.0
4:189760855-189760856	0.0002592943797404667	8	8	8	8	0	0.0
4:189760855-189760856	0.00018873918221350977	5	5	5	5	0	0.0
4:189760855-189760856	0.00013738237958832623	4	4	4	4	0	0.0
4:189760855-189760856	0.0001	4	4	4	4	0	0.0
4:148097392-148097393	1.0	25389	2659	5599	3523	1500	0.42577348850411584
4:148097392-148097393	0.7278953843983146	18491	2501	5132	3291	1199	0.36432695229413553
4:148097392-148097393	0.5298316906283708	13415	2335	4618	3029	931	0.30736216573126446
4:148097392-148097393	0.38566204211634725	9816	2162	4106	2795	627	0.22432915921288013
4:148097392-148097393	0.2807216203941176	7103	1931	3502	2487	393	0.158021712907117
4:148097392-148097393	0.20433597178569418	5231	1731	2974	2212	226	0.10216998191681737
4:148097392-148097393	0.14873521072935117	3842	1518	2457	1919	118	0.061490359562272015
4:148097392-148097393	0.1082636733874054	2807	1287	1979	1617	66	0.04081632653061224
4:148097392-148097393	0.07880462815669913	2015	1056	1530	1304	28	0.02147239263803681
4:148097392-148097393	0.05736152510448681	1451	866	1175	1032	8	0.007751937984496124
4:148097392-148097393	0.041753189365604	1062	713	917	828	0	0.0
4:148097392-148097393	0.03039195382313198	768	564	693	642	0	0.0
4:148097392-148097393	0.02212216291070448	552	435	508	476	0	0.0
4:148097392-148097393	0.01610262027560939	407	342	384	368	0	0.0
4:148097392-148097393	0.011721022975334805	312	262	297	284	0	0.0
4:148097392-148097393	0.008531678524172805	236	207	228	219	0	0.0
4:148097392-148097393	0.006210169418915616	166	147	162	156	0	0.0
4:148097392-148097393	0.004520353656360241	127	113	125	119	0	0.0
4:148097392-148097393	0.0032903445623126675	88	82	86	83	0	0.0
4:148097392-148097393	0.002395026619987486	61	57	61	58	0	0.0
4:148097392-148097393	0.0017433288221999873	40	38	40	39	0	0.0
4:148097392-148097393	0.0012689610031679222	25	25	25	25	0	0.0
4:148097392-148097393	0.0009236708571873865	14	14	14	14	0	0.0
4:148097392-148097393	0.0006723357536499335	9	9	9	9	0	0.0
4:148097392-148097393	0.0004893900918477494	4	4	4	4	0	0.0
4:148097392-148097393	0.0003562247890262444	3	3	3	3	0	0.0
4:148097392-148097393	0.0002592943797404667	3	3	3	3	0	0.0
4:148097392-148097393	0.00018873918221350977	3	3	3	3	0	0.0
4:148097392-148097393	0.00013738237958832623	3	3	3	3	0	0.0
4:148097392-148097393	0.0001	1	1	1	1	0	0.0
4:138956682-138956683	1.0	32759	1891	3891	2253	1436	0.6373723923657346
4:138956682-138956683	0.7278953843983146	23909	1828	3728	2197	1271	0.5785161583978152
4:138956682-138956683	0.5298316906283708	17458	1751	3530	2109	1087	0.5154101469890944
4:138956682-138956683	0.38566204211634725	12662	1680	3305	2030	869	0.42807881773399015
4:138956682-138956683	0.2807216203941176	9185	1582	3030	1913	660	0.34500784108729743
4:138956682-138956683	0.20433597178569418	6719	1463	2694	1772	450	0.25395033860045146
4:138956682-138956683	0.14873521072935117	4899	1340	2365	1626	275	0.16912669126691268
4:138956682-138956683	0.1082636733874054	3533	1196	2010	1440	166	0.11527777777777778
4:138956682-138956683	0.07880462815669913	2563	1044	1659	1242	88	0.07085346215780998
4:138956682-138956683	0.05736152510448681	1889	895	1333	1054	47	0.04459203036053131
4:138956682-138956683	0.041753189365604	1372	760	1066	884	14	0.01583710407239819
4:138956682-138956683	0.03039195382313198	1026	640	843	723	5	0.006915629322268326
4:138956682-138956683	0.02212216291070448	749	509	643	562	3	0.005338078291814947
4:138956682-138956683	0.01610262027560939	548	402	485	439	1	0.002277904328018223
4:138956682-138956683	0.011721022975334805	392	309	356	330	0	0.0
4:138956682-138956683	0.008531678524172805	303	251	285	268	0	0.0
4:138956682-138956683	0.006210169418915616	217	194	211	201	0	0.0
4:138956682-138956683	0.004520353656360241	166	150	162	156	0	0.0
4:138956682-138956683	0.0032903445623126675	125	115	122	119	0	0.0
4:138956682-138956683	0.002395026619987486	90	83	88	85	0	0.0
4:138956682-138956683	0.0017433288221999873	67	64	66	64	0	0.0
4:138956682-138956683	0.0012689610031679222	56	54	56	54	0	0.0
4:138956682-138956683	0.0009236708571873865	38	38	38	38	0	0.0
4:138956682-138956683	0.0006723357536499335	23	23	23	23	0	0.0
4:138956682-138956683	0.0004893900918477494	17	17	17	17	0	0.0
4:138956682-138956683	0.0003562247890262444	14	14	14	14	0	0.0
4:138956682-138956683	0.0002592943797404667	9	9	9	9	0	0.0
4:138956682-138956683	0.00018873918221350977	4	4	4	4	0	0.0
4:138956682-138956683	0.00013738237958832623	2	2	2	2	0	0.0
4:138956682-138956683	0.0001	2	2	2	2	0	0.0
4:139730782-139730783	1.0	32812	2735	6227	3699	1942	0.525006758583401
4:139730782-139730783	0.7278953843983146	23919	2589	5801	3511	1597	0.45485616633437764
4:139730782-139730783	0.5298316906283708	17532	2461	5352	3325	1244	0.37413533834586465
4:139730782-139730783	0.38566204211634725	12657	2280	4762	3096	860	0.2777777777777778
4:139730782-139730783	0.2807216203941176	9184	2098	4163	2822	559	0.19808646350106307
4:139730782-139730783	0.20433597178569418	6748	1908	3583	2534	329	0.1298342541436464
4:139730782-139730783	0.14873521072935117	4916	1708	2985	2219	176	0.07931500675980171
4:139730782-139730783	0.1082636733874054	3587	1513	2428	1920	79	0.04114583333333333
4:139730782-139730783	0.07880462815669913	2641	1295	1952	1607	33	0.020535158680771624
4:139730782-139730783	0.05736152510448681	1882	1076	1510	1295	12	0.009266409266409266
4:139730782-139730783	0.041753189365604	1331	866	1136	1007	4	0.003972194637537239
4:139730782-139730783	0.03039195382313198	975	692	848	770	2	0.0025974025974025974
4:139730782-139730783	0.02212216291070448	713	545	643	599	1	0.001669449081803005
4:139730782-139730783	0.01610262027560939	508	404	467	443	0	0.0
4:139730782-139730783	0.011721022975334805	348	297	330	320	0	0.0
4:139730782-139730783	0.008531678524172805	257	226	246	241	0	0.0
4:139730782-139730783	0.006210169418915616	194	172	185	183	0	0.0
4:139730782-139730783	0.004520353656360241	146	133	141	140	0	0.0
4:139730782-139730783	0.0032903445623126675	113	104	110	109	0	0.0
4:139730782-139730783	0.002395026619987486	79	74	78	78	0	0.0
4:139730782-139730783	0.0017433288221999873	59	57	59	59	0	0.0
4:139730782-139730783	0.0012689610031679222	46	45	46	46	0	0.0
4:139730782-139730783	0.0009236708571873865	36	36	36	36	0	0.0
4:139730782-139730783	0.0006723357536499335	24	24	24	24	0	0.0
4:139730782-139730783	0.0004893900918477494	17	17	17	17	0	0.0
4:139730782-139730783	0.0003562247890262444	9	9	9	9	0	0.0
4:139730782-139730783	0.0002592943797404667	7	7	7	7	0	0.0
4:139730782-139730783	0.00018873918221350977	6	6	6	6	0	0.0
4:139730782-139730783	0.00013738237958832623	4	4	4	4	0	0.0
4:139730782-139730783	0.0001	4	4	4	4	0	0.0
4:139715767-139715768	1.0	60452	3207	7772	4524	2684	0.5932802829354553
4:139715767-139715768	0.7278953843983146	44087	3092	7378	4365	2341	0.53631156930126
4:139715767-139715768	0.5298316906283708	32066	2956	6916	4185	1969	0.47048984468339305
4:139715767-139715768	0.38566204211634725	23356	2782	6341	3925	1626	0.41426751592356686
4:139715767-139715768	0.2807216203941176	17006	2612	5757	3662	1252	0.3418896777717094
4:139715767-139715768	0.20433597178569418	12349	2410	5110	3367	891	0.2646272646272646
4:139715767-139715768	0.14873521072935117	8924	2217	4433	3054	567	0.1856581532416503
4:139715767-139715768	0.1082636733874054	6490	1991	3753	2701	307	0.11366160681229175
4:139715767-139715768	0.07880462815669913	4717	1738	3093	2330	163	0.06995708154506437
4:139715767-139715768	0.05736152510448681	3392	1501	2475	1959	64	0.03266972945380296
4:139715767-139715768	0.041753189365604	2486	1283	1953	1616	29	0.017945544554455444
4:139715767-139715768	0.03039195382313198	1809	1063	1507	1302	9	0.0069124423963133645
4:139715767-139715768	0.02212216291070448	1355	887	1178	1050	5	0.004761904761904762
4:139715767-139715768	0.01610262027560939	969	704	878	805	1	0.0012422360248447205
4:139715767-139715768	0.011721022975334805	715	563	665	624	0	0.0
4:139715767-139715768	0.008531678524172805	525	436	497	475	0	0.0
4:139715767-139715768	0.006210169418915616	383	336	368	359	0	0.0
4:139715767-139715768	0.004520353656360241	268	249	263	260	0	0.0
4:139715767-139715768	0.0032903445623126675	201	190	199	197	0	0.0
4:139715767-139715768	0.002395026619987486	149	140	147	145	0	0.0
4:139715767-139715768	0.0017433288221999873	96	92	96	95	0	0.0
4:139715767-139715768	0.0012689610031679222	72	71	72	72	0	0.0
4:139715767-139715768	0.0009236708571873865	50	50	50	50	0	0.0
4:139715767-139715768	0.0006723357536499335	36	36	36	36	0	0.0
4:139715767-139715768	0.0004893900918477494	25	25	25	25	0	0.0
4:139715767-139715768	0.0003562247890262444	15	15	15	15	0	0.0
4:139715767-139715768	0.0002592943797404667	9	9	9	9	0	0.0
4:139715767-139715768	0.00018873918221350977	5	5	5	5	0	0.0
4:139715767-139715768	0.00013738237958832623	3	3	3	3	0	0.0
4:139715767-139715768	0.0001	2	2	2	2	0	0.0
4:143078132-143078133	1.0	42306	1556	3028	1720	1232	0.7162790697674418
4:143078132-143078133	0.7278953843983146	30793	1516	2949	1675	1160	0.6925373134328359
4:143078132-143078133	0.5298316906283708	22466	1478	2863	1636	1088	0.6650366748166259
4:143078132-143078133	0.38566204211634725	16487	1432	2774	1596	988	0.6190476190476191
4:143078132-143078133	0.2807216203941176	12010	1375	2646	1540	850	0.551948051948052
4:143078132-143078133	0.20433597178569418	8704	1319	2460	1479	675	0.4563894523326572
4:143078132-143078133	0.14873521072935117	6396	1253	2265	1408	493	0.35014204545454547
4:143078132-143078133	0.1082636733874054	4668	1190	2034	1329	330	0.24830699774266365
4:143078132-143078133	0.07880462815669913	3384	1092	1787	1218	170	0.13957307060755336
4:143078132-143078133	0.05736152510448681	2465	977	1482	1082	89	0.0822550831792976
4:143078132-143078133	0.041753189365604	1835	850	1239	940	45	0.047872340425531915
4:143078132-143078133	0.03039195382313198	1353	722	1003	788	23	0.02918781725888325
4:143078132-143078133	0.02212216291070448	1001	608	804	661	12	0.018154311649016642
4:143078132-143078133	0.01610262027560939	735	500	617	540	4	0.007407407407407408
4:143078132-143078133	0.011721022975334805	539	401	470	427	2	0.00468384074941452
4:143078132-143078133	0.008531678524172805	379	300	335	315	1	0.0031746031746031746
4:143078132-143078133	0.006210169418915616	278	241	261	250	0	0.0
4:143078132-143078133	0.004520353656360241	199	177	191	184	0	0.0
4:143078132-143078133	0.0032903445623126675	143	129	139	134	0	0.0
4:143078132-143078133	0.002395026619987486	107	99	104	102	0	0.0
4:143078132-143078133	0.0017433288221999873	85	81	84	84	0	0.0
4:143078132-143078133	0.0012689610031679222	61	59	61	61	0	0.0
4:143078132-143078133	0.0009236708571873865	44	43	44	44	0	0.0
4:143078132-143078133	0.0006723357536499335	28	28	28	28	0	0.0
4:143078132-143078133	0.0004893900918477494	22	22	22	22	0	0.0
4:143078132-143078133	0.0003562247890262444	16	16	16	16	0	0.0
4:143078132-143078133	0.0002592943797404667	9	9	9	9	0	0.0
4:143078132-143078133	0.00018873918221350977	8	8	8	8	0	0.0
4:143078132-143078133	0.00013738237958832623	6	6	6	6	0	0.0
4:143078132-143078133	0.0001	5	5	5	5	0	0.0
4:148281249-148281250	1.0	43835	3392	8598	5164	2541	0.4920604182804028
4:148281249-148281250	0.7278953843983146	31894	3217	7990	4927	2066	0.4193221026994114
4:148281249-148281250	0.5298316906283708	23227	3049	7352	4671	1597	0.3418968101049026
4:148281249-148281250	0.38566204211634725	16998	2818	6590	4313	1152	0.26709946672849527
4:148281249-148281250	0.2807216203941176	12341	2594	5762	3936	720	0.18292682926829268
4:148281249-148281250	0.20433597178569418	8987	2358	4919	3530	425	0.12039660056657224
4:148281249-148281250	0.14873521072935117	6578	2109	4128	3112	232	0.07455012853470437
4:148281249-148281250	0.1082636733874054	4788	1859	3324	2648	111	0.041918429003021146
4:148281249-148281250	0.07880462815669913	3520	1607	2639	2198	48	0.02183803457688808
4:148281249-148281250	0.05736152510448681	2566	1334	2062	1785	17	0.009523809523809525
4:148281249-148281250	0.041753189365604	1835	1089	1565	1402	5	0.003566333808844508
4:148281249-148281250	0.03039195382313198	1331	887	1188	1086	1	0.0009208103130755065
4:148281249-148281250	0.02212216291070448	984	717	896	837	1	0.0011947431302270011
4:148281249-148281250	0.01610262027560939	725	570	680	642	0	0.0
4:148281249-148281250	0.011721022975334805	537	453	510	493	0	0.0
4:148281249-148281250	0.008531678524172805	389	348	378	370	0	0.0
4:148281249-148281250	0.006210169418915616	286	266	282	278	0	0.0
4:148281249-148281250	0.004520353656360241	213	202	210	207	0	0.0
4:148281249-148281250	0.0032903445623126675	169	162	166	164	0	0.0
4:148281249-148281250	0.002395026619987486	119	116	118	117	0	0.0
4:148281249-148281250	0.0017433288221999873	88	87	88	87	0	0.0
4:148281249-148281250	0.0012689610031679222	67	67	67	67	0	0.0
4:148281249-148281250	0.0009236708571873865	50	50	50	50	0	0.0
4:148281249-148281250	0.0006723357536499335	36	36	36	36	0	0.0
4:148281249-148281250	0.0004893900918477494	27	27	27	27	0	0.0
4:148281249-148281250	0.0003562247890262444	18	18	18	18	0	0.0
4:148281249-148281250	0.0002592943797404667	13	13	13	13	0	0.0
4:148281249-148281250	0.00018873918221350977	10	10	10	10	0	0.0
4:148281249-148281250	0.00013738237958832623	7	7	7	7	0	0.0
4:148281249-148281250	0.0001	4	4	4	4	0	0.0
4:155882623-155882624	1.0	48958	2820	6544	3721	2451	0.6586938994893846
4:155882623-155882624	0.7278953843983146	35516	2729	6273	3613	2173	0.6014392471630224
4:155882623-155882624	0.5298316906283708	25893	2623	5908	3468	1826	0.5265282583621684
4:155882623-155882624	0.38566204211634725	18757	2506	5469	3318	1436	0.432790837854129
4:155882623-155882624	0.2807216203941176	13673	2384	5014	3161	1029	0.3255298956026574
4:155882623-155882624	0.20433597178569418	9897	2211	4459	2926	631	0.21565276828434723
4:155882623-155882624	0.14873521072935117	7227	2046	3864	2678	367	0.13704256908140403
4:155882623-155882624	0.1082636733874054	5266	1850	3254	2381	189	0.07937841243175137
4:155882623-155882624	0.07880462815669913	3800	1630	2650	2056	81	0.03939688715953307
4:155882623-155882624	0.05736152510448681	2726	1394	2086	1697	31	0.018267530936947555
4:155882623-155882624	0.041753189365604	1991	1170	1634	1387	19	0.0136986301369863
4:155882623-155882624	0.03039195382313198	1430	942	1223	1087	3	0.0027598896044158236
4:155882623-155882624	0.02212216291070448	1051	761	939	856	1	0.0011682242990654205
4:155882623-155882624	0.01610262027560939	770	601	710	662	0	0.0
4:155882623-155882624	0.011721022975334805	562	468	533	502	0	0.0
4:155882623-155882624	0.008531678524172805	410	359	392	375	0	0.0
4:155882623-155882624	0.006210169418915616	288	260	280	272	0	0.0
4:155882623-155882624	0.004520353656360241	219	204	216	211	0	0.0
4:155882623-155882624	0.0032903445623126675	166	158	164	159	0	0.0
4:155882623-155882624	0.002395026619987486	120	116	119	116	0	0.0
4:155882623-155882624	0.0017433288221999873	89	88	88	88	0	0.0
4:155882623-155882624	0.0012689610031679222	65	65	65	65	0	0.0
4:155882623-155882624	0.0009236708571873865	40	40	40	40	0	0.0
4:155882623-155882624	0.0006723357536499335	31	31	31	31	0	0.0
4:155882623-155882624	0.0004893900918477494	21	21	21	21	0	0.0
4:155882623-155882624	0.0003562247890262444	17	17	17	17	0	0.0
4:155882623-155882624	0.0002592943797404667	10	10	10	10	0	0.0
4:155882623-155882624	0.00018873918221350977	6	6	6	6	0	0.0
4:155882623-155882624	0.00013738237958832623	4	4	4	4	0	0.0
4:155882623-155882624	0.0001	2	2	2	2	0	0.0
4:156226857-156226858	1.0	61441	3834	9294	5520	3076	0.5572463768115942
4:156226857-156226858	0.7278953843983146	44653	3655	8763	5298	2651	0.5003775009437523
4:156226857-156226858	0.5298316906283708	32502	3471	8205	5047	2167	0.4293639786011492
4:156226857-156226858	0.38566204211634725	23596	3253	7481	4748	1651	0.3477253580454928
4:156226857-156226858	0.2807216203941176	17073	3008	6650	4389	1155	0.2631578947368421
4:156226857-156226858	0.20433597178569418	12446	2758	5813	4007	747	0.18642375842276018
4:156226857-156226858	0.14873521072935117	9091	2489	4976	3581	441	0.12314995811225915
4:156226857-156226858	0.1082636733874054	6545	2198	4116	3114	207	0.06647398843930635
4:156226857-156226858	0.07880462815669913	4824	1922	3393	2674	90	0.033657442034405384
4:156226857-156226858	0.05736152510448681	3570	1672	2750	2262	39	0.017241379310344827
4:156226857-156226858	0.041753189365604	2589	1393	2137	1821	14	0.007688083470620538
4:156226857-156226858	0.03039195382313198	1878	1151	1618	1447	7	0.0048375950241879755
4:156226857-156226858	0.02212216291070448	1367	934	1226	1125	3	0.0026666666666666666
4:156226857-156226858	0.01610262027560939	1000	746	921	864	1	0.0011574074074074073
4:156226857-156226858	0.011721022975334805	717	577	676	649	0	0.0
4:156226857-156226858	0.008531678524172805	517	440	498	486	0	0.0
4:156226857-156226858	0.006210169418915616	378	329	368	359	0	0.0
4:156226857-156226858	0.004520353656360241	274	249	268	263	0	0.0
4:156226857-156226858	0.0032903445623126675	205	195	204	202	0	0.0
4:156226857-156226858	0.002395026619987486	148	145	148	148	0	0.0
4:156226857-156226858	0.0017433288221999873	100	99	100	100	0	0.0
4:156226857-156226858	0.0012689610031679222	80	79	80	80	0	0.0
4:156226857-156226858	0.0009236708571873865	58	58	58	58	0	0.0
4:156226857-156226858	0.0006723357536499335	34	34	34	34	0	0.0
4:156226857-156226858	0.0004893900918477494	28	28	28	28	0	0.0
4:156226857-156226858	0.0003562247890262444	23	23	23	23	0	0.0
4:156226857-156226858	0.0002592943797404667	15	15	15	15	0	0.0
4:156226857-156226858	0.00018873918221350977	9	9	9	9	0	0.0
4:156226857-156226858	0.00013738237958832623	7	7	7	7	0	0.0
4:156226857-156226858	0.0001	5	5	5	5	0	0.0
4:170920740-170920741	1.0	45030	2845	5970	3555	1971	0.5544303797468354
4:170920740-170920741	0.7278953843983146	32949	2735	5641	3401	1739	0.5113201999411938
4:170920740-170920741	0.5298316906283708	23915	2596	5256	3227	1480	0.458630306786489
4:170920740-170920741	0.38566204211634725	17368	2439	4810	3027	1207	0.3987446316484969
4:170920740-170920741	0.2807216203941176	12599	2262	4333	2795	911	0.3259391771019678
4:170920740-170920741	0.20433597178569418	9156	2099	3865	2572	622	0.24183514774494558
4:170920740-170920741	0.14873521072935117	6675	1915	3353	2325	400	0.17204301075268819
4:170920740-170920741	0.1082636733874054	4798	1731	2822	2069	203	0.09811503141614307
4:170920740-170920741	0.07880462815669913	3467	1524	2324	1788	100	0.05592841163310962
4:170920740-170920741	0.05736152510448681	2468	1276	1829	1469	43	0.029271613342409804
4:170920740-170920741	0.041753189365604	1809	1076	1447	1210	19	0.015702479338842976
4:170920740-170920741	0.03039195382313198	1317	880	1105	962	7	0.007276507276507277
4:170920740-170920741	0.02212216291070448	955	699	834	751	3	0.0039946737683089215
4:170920740-170920741	0.01610262027560939	688	545	629	578	2	0.0034602076124567475
4:170920740-170920741	0.011721022975334805	514	425	479	445	1	0.0022471910112359553
4:170920740-170920741	0.008531678524172805	380	330	365	341	0	0.0
4:170920740-170920741	0.006210169418915616	283	256	277	263	0	0.0
4:170920740-170920741	0.004520353656360241	196	181	194	188	0	0.0
4:170920740-170920741	0.0032903445623126675	146	138	145	141	0	0.0
4:170920740-170920741	0.002395026619987486	115	110	115	113	0	0.0
4:170920740-170920741	0.0017433288221999873	84	80	84	82	0	0.0
4:170920740-170920741	0.0012689610031679222	64	62	64	64	0	0.0
4:170920740-170920741	0.0009236708571873865	50	48	50	50	0	0.0
4:170920740-170920741	0.0006723357536499335	38	36	38	38	0	0.0
4:170920740-170920741	0.0004893900918477494	31	30	31	31	0	0.0
4:170920740-170920741	0.0003562247890262444	24	24	24	24	0	0.0
4:170920740-170920741	0.0002592943797404667	17	17	17	17	0	0.0
4:170920740-170920741	0.00018873918221350977	13	13	13	13	0	0.0
4:170920740-170920741	0.00013738237958832623	8	8	8	8	0	0.0
4:170920740-170920741	0.0001	7	7	7	7	0	0.0
4:171091632-171091633	1.0	49848	2755	6712	3871	2481	0.6409196590028416
4:171091632-171091633	0.7278953843983146	36041	2637	6418	3741	2212	0.591285752472601
4:171091632-171091633	0.5298316906283708	26128	2525	6102	3619	1852	0.5117435755733628
4:171091632-171091633	0.38566204211634725	19004	2394	5683	3446	1486	0.4312246082414393
4:171091632-171091633	0.2807216203941176	13817	2267	5222	3276	1045	0.31898656898656896
4:171091632-171091633	0.20433597178569418	10057	2103	4619	3055	651	0.21309328968903438
4:171091632-171091633	0.14873521072935117	7452	1925	4013	2794	371	0.1327845382963493
4:171091632-171091633	0.1082636733874054	5427	1757	3362	2525	187	0.07405940594059406
4:171091632-171091633	0.07880462815669913	3962	1546	2739	2177	78	0.035829122645842905
4:171091632-171091633	0.05736152510448681	2865	1314	2173	1792	34	0.018973214285714284
4:171091632-171091633	0.041753189365604	2030	1089	1658	1444	14	0.009695290858725761
4:171091632-171091633	0.03039195382313198	1459	888	1256	1136	6	0.00528169014084507
4:171091632-171091633	0.02212216291070448	1073	706	950	884	0	0.0
4:171091632-171091633	0.01610262027560939	806	576	741	698	0	0.0
4:171091632-171091633	0.011721022975334805	573	452	545	518	0	0.0
4:171091632-171091633	0.008531678524172805	423	347	409	388	0	0.0
4:171091632-171091633	0.006210169418915616	310	266	299	287	0	0.0
4:171091632-171091633	0.004520353656360241	233	207	227	221	0	0.0
4:171091632-171091633	0.0032903445623126675	169	157	167	166	0	0.0
4:171091632-171091633	0.002395026619987486	129	121	128	127	0	0.0
