target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
5:136639631-136639632	0.02212216291070448	1156	761	983	888	2	0.0022522522522522522
5:136639631-136639632	0.01610262027560939	849	609	752	691	1	0.001447178002894356
5:136639631-136639632	0.011721022975334805	615	475	560	523	0	0.0
5:136639631-136639632	0.008531678524172805	450	371	412	395	0	0.0
5:136639631-136639632	0.006210169418915616	320	276	303	292	0	0.0
5:136639631-136639632	0.004520353656360241	239	215	231	226	0	0.0
5:136639631-136639632	0.0032903445623126675	181	168	177	175	0	0.0
5:136639631-136639632	0.002395026619987486	138	128	136	134	0	0.0
5:136639631-136639632	0.0017433288221999873	96	91	95	94	0	0.0
5:136639631-136639632	0.0012689610031679222	77	75	77	76	0	0.0
5:136639631-136639632	0.0009236708571873865	56	55	56	55	0	0.0
5:136639631-136639632	0.0006723357536499335	34	33	34	33	0	0.0
5:136639631-136639632	0.0004893900918477494	23	23	23	23	0	0.0
5:136639631-136639632	0.0003562247890262444	17	17	17	17	0	0.0
5:136639631-136639632	0.0002592943797404667	14	14	14	14	0	0.0
5:136639631-136639632	0.00018873918221350977	10	10	10	10	0	0.0
5:136639631-136639632	0.00013738237958832623	7	7	7	7	0	0.0
5:136639631-136639632	0.0001	4	4	4	4	0	0.0
5:36440845-36440846	1.0	35760	2165	3657	2383	1115	0.4678976080570709
5:36440845-36440846	0.7278953843983146	26044	2071	3502	2291	1022	0.4460934089917067
5:36440845-36440846	0.5298316906283708	18918	1979	3331	2204	902	0.4092558983666062
5:36440845-36440846	0.38566204211634725	13813	1882	3148	2113	768	0.36346426881211547
5:36440845-36440846	0.2807216203941176	9937	1748	2899	1979	594	0.30015159171298633
5:36440845-36440846	0.20433597178569418	7229	1614	2626	1828	433	0.23687089715536105
5:36440845-36440846	0.14873521072935117	5282	1476	2333	1682	292	0.17360285374554102
5:36440845-36440846	0.1082636733874054	3824	1335	2005	1513	172	0.11368142762723067
5:36440845-36440846	0.07880462815669913	2751	1172	1661	1319	87	0.06595905989385899
5:36440845-36440846	0.05736152510448681	2008	996	1364	1115	38	0.034080717488789235
5:36440845-36440846	0.041753189365604	1445	837	1080	921	17	0.018458197611292075
5:36440845-36440846	0.03039195382313198	1043	666	832	729	7	0.009602194787379973
5:36440845-36440846	0.02212216291070448	756	542	645	587	3	0.005110732538330494
5:36440845-36440846	0.01610262027560939	531	417	470	446	1	0.002242152466367713
5:36440845-36440846	0.011721022975334805	373	321	348	334	0	0.0
5:36440845-36440846	0.008531678524172805	278	244	265	255	0	0.0
5:36440845-36440846	0.006210169418915616	206	183	198	191	0	0.0
5:36440845-36440846	0.004520353656360241	164	148	158	154	0	0.0
5:36440845-36440846	0.0032903445623126675	113	104	109	108	0	0.0
5:36440845-36440846	0.002395026619987486	82	79	80	79	0	0.0
5:36440845-36440846	0.0017433288221999873	48	48	48	48	0	0.0
5:36440845-36440846	0.0012689610031679222	37	37	37	37	0	0.0
5:36440845-36440846	0.0009236708571873865	28	28	28	28	0	0.0
5:36440845-36440846	0.0006723357536499335	21	21	21	21	0	0.0
5:36440845-36440846	0.0004893900918477494	18	18	18	18	0	0.0
5:36440845-36440846	0.0003562247890262444	12	12	12	12	0	0.0
5:36440845-36440846	0.0002592943797404667	9	9	9	9	0	0.0
5:36440845-36440846	0.00018873918221350977	5	5	5	5	0	0.0
5:36440845-36440846	0.00013738237958832623	4	4	4	4	0	0.0
5:36440845-36440846	0.0001	3	3	3	3	0	0.0
5:67099985-67099986	1.0	46933	2009	3478	2270	1102	0.48546255506607927
5:67099985-67099986	0.7278953843983146	34068	1918	3365	2198	1043	0.4745222929936306
5:67099985-67099986	0.5298316906283708	24846	1849	3251	2129	961	0.4513856270549554
5:67099985-67099986	0.38566204211634725	18086	1753	3096	2036	860	0.4223968565815324
5:67099985-67099986	0.2807216203941176	13110	1667	2919	1943	706	0.3633556356150283
5:67099985-67099986	0.20433597178569418	9475	1575	2722	1851	549	0.2965964343598055
5:67099985-67099986	0.14873521072935117	6892	1474	2465	1727	408	0.2362478286045165
5:67099985-67099986	0.1082636733874054	5100	1381	2217	1607	277	0.17237087741132545
5:67099985-67099986	0.07880462815669913	3738	1267	1946	1455	166	0.1140893470790378
5:67099985-67099986	0.05736152510448681	2693	1103	1617	1253	87	0.06943335993615324
5:67099985-67099986	0.041753189365604	1954	946	1307	1061	44	0.04147031102733271
5:67099985-67099986	0.03039195382313198	1393	784	1024	866	15	0.017321016166281754
5:67099985-67099986	0.02212216291070448	1010	652	807	711	6	0.008438818565400843
5:67099985-67099986	0.01610262027560939	749	534	630	572	3	0.005244755244755245
5:67099985-67099986	0.011721022975334805	542	411	472	434	2	0.004608294930875576
5:67099985-67099986	0.008531678524172805	409	331	367	344	0	0.0
5:67099985-67099986	0.006210169418915616	313	270	290	276	0	0.0
5:67099985-67099986	0.004520353656360241	237	211	225	214	0	0.0
5:67099985-67099986	0.0032903445623126675	177	165	170	167	0	0.0
5:67099985-67099986	0.002395026619987486	136	128	132	129	0	0.0
5:67099985-67099986	0.0017433288221999873	92	88	91	88	0	0.0
5:67099985-67099986	0.0012689610031679222	69	67	69	67	0	0.0
5:67099985-67099986	0.0009236708571873865	55	53	55	53	0	0.0
5:67099985-67099986	0.0006723357536499335	41	39	41	39	0	0.0
5:67099985-67099986	0.0004893900918477494	25	23	25	23	0	0.0
5:67099985-67099986	0.0003562247890262444	18	17	18	17	0	0.0
5:67099985-67099986	0.0002592943797404667	11	11	11	11	0	0.0
5:67099985-67099986	0.00018873918221350977	8	8	8	8	0	0.0
5:67099985-67099986	0.00013738237958832623	3	3	3	3	0	0.0
5:67099985-67099986	0.0001	3	3	3	3	0	0.0
5:118509645-118509646	1.0	48178	1854	3183	2090	1013	0.484688995215311
5:118509645-118509646	0.7278953843983146	35333	1756	3064	2001	971	0.4852573713143428
5:118509645-118509646	0.5298316906283708	25718	1681	2952	1929	902	0.4675997926386729
5:118509645-118509646	0.38566204211634725	18672	1597	2803	1839	812	0.4415443175638934
5:118509645-118509646	0.2807216203941176	13606	1522	2671	1762	722	0.4097616345062429
5:118509645-118509646	0.20433597178569418	9882	1429	2505	1669	594	0.3559017375674056
5:118509645-118509646	0.14873521072935117	7167	1325	2292	1558	462	0.29653401797175866
5:118509645-118509646	0.1082636733874054	5267	1229	2079	1444	323	0.2236842105263158
5:118509645-118509646	0.07880462815669913	3832	1104	1798	1298	200	0.15408320493066255
5:118509645-118509646	0.05736152510448681	2808	1001	1551	1168	122	0.10445205479452055
5:118509645-118509646	0.041753189365604	2064	884	1290	1022	63	0.06164383561643835
5:118509645-118509646	0.03039195382313198	1516	758	1052	870	23	0.026436781609195402
5:118509645-118509646	0.02212216291070448	1119	635	838	718	13	0.018105849582172703
5:118509645-118509646	0.01610262027560939	821	527	655	581	3	0.0051635111876075735
5:118509645-118509646	0.011721022975334805	606	434	507	470	1	0.002127659574468085
5:118509645-118509646	0.008531678524172805	437	338	380	360	1	0.002777777777777778
5:118509645-118509646	0.006210169418915616	336	277	300	289	0	0.0
5:118509645-118509646	0.004520353656360241	246	212	226	220	0	0.0
5:118509645-118509646	0.0032903445623126675	185	162	170	167	0	0.0
5:118509645-118509646	0.002395026619987486	147	136	140	139	0	0.0
5:118509645-118509646	0.0017433288221999873	109	99	103	102	0	0.0
5:118509645-118509646	0.0012689610031679222	84	77	81	80	0	0.0
5:118509645-118509646	0.0009236708571873865	60	58	60	60	0	0.0
5:118509645-118509646	0.0006723357536499335	47	45	47	47	0	0.0
5:118509645-118509646	0.0004893900918477494	33	32	33	33	0	0.0
5:118509645-118509646	0.0003562247890262444	23	22	23	23	0	0.0
5:118509645-118509646	0.0002592943797404667	14	14	14	14	0	0.0
5:118509645-118509646	0.00018873918221350977	10	10	10	10	0	0.0
5:118509645-118509646	0.00013738237958832623	6	6	6	6	0	0.0
5:118509645-118509646	0.0001	4	4	4	4	0	0.0
5:39120705-39120706	1.0	47586	1659	3015	1900	1040	0.5473684210526316
5:39120705-39120706	0.7278953843983146	34703	1611	2934	1855	989	0.5331536388140161
5:39120705-39120706	0.5298316906283708	25340	1550	2841	1795	926	0.5158774373259053
5:39120705-39120706	0.38566204211634725	18545	1503	2747	1748	836	0.4782608695652174
5:39120705-39120706	0.2807216203941176	13619	1438	2598	1678	742	0.44219308700834326
5:39120705-39120706	0.20433597178569418	9879	1382	2467	1617	607	0.3753865182436611
5:39120705-39120706	0.14873521072935117	7289	1311	2302	1544	463	0.29987046632124353
5:39120705-39120706	0.1082636733874054	5279	1224	2068	1440	328	0.22777777777777777
5:39120705-39120706	0.07880462815669913	3855	1116	1801	1309	201	0.15355233002291827
5:39120705-39120706	0.05736152510448681	2834	998	1563	1176	111	0.09438775510204081
5:39120705-39120706	0.041753189365604	2010	864	1287	1017	52	0.051130776794493606
5:39120705-39120706	0.03039195382313198	1494	747	1049	873	27	0.030927835051546393
5:39120705-39120706	0.02212216291070448	1090	622	837	718	14	0.019498607242339833
5:39120705-39120706	0.01610262027560939	784	520	655	583	6	0.010291595197255575
5:39120705-39120706	0.011721022975334805	599	433	524	476	3	0.0063025210084033615
5:39120705-39120706	0.008531678524172805	402	317	370	346	1	0.002890173410404624
5:39120705-39120706	0.006210169418915616	287	242	270	256	0	0.0
5:39120705-39120706	0.004520353656360241	215	188	205	196	0	0.0
5:39120705-39120706	0.0032903445623126675	145	134	139	137	0	0.0
5:39120705-39120706	0.002395026619987486	100	97	99	98	0	0.0
5:39120705-39120706	0.0017433288221999873	74	73	73	73	0	0.0
5:39120705-39120706	0.0012689610031679222	50	50	50	50	0	0.0
5:39120705-39120706	0.0009236708571873865	40	40	40	40	0	0.0
5:39120705-39120706	0.0006723357536499335	26	26	26	26	0	0.0
5:39120705-39120706	0.0004893900918477494	19	19	19	19	0	0.0
5:39120705-39120706	0.0003562247890262444	14	14	14	14	0	0.0
5:39120705-39120706	0.0002592943797404667	8	8	8	8	0	0.0
5:39120705-39120706	0.00018873918221350977	7	7	7	7	0	0.0
5:39120705-39120706	0.00013738237958832623	4	4	4	4	0	0.0
5:39120705-39120706	0.0001	3	3	3	3	0	0.0
5:81723454-81723455	1.0	39331	1696	2833	1823	932	0.5112452002194185
5:81723454-81723455	0.7278953843983146	28583	1627	2719	1749	892	0.5100057175528874
5:81723454-81723455	0.5298316906283708	20713	1545	2604	1672	834	0.4988038277511962
5:81723454-81723455	0.38566204211634725	15032	1479	2496	1610	734	0.45590062111801244
5:81723454-81723455	0.2807216203941176	11015	1420	2357	1545	626	0.4051779935275081
5:81723454-81723455	0.20433597178569418	7966	1349	2195	1476	486	0.32926829268292684
5:81723454-81723455	0.14873521072935117	5780	1265	2015	1383	364	0.2631959508315257
5:81723454-81723455	0.1082636733874054	4226	1186	1814	1287	242	0.18803418803418803
5:81723454-81723455	0.07880462815669913	3067	1082	1576	1169	135	0.11548331907613345
5:81723454-81723455	0.05736152510448681	2232	971	1337	1044	75	0.07183908045977011
5:81723454-81723455	0.041753189365604	1657	842	1110	898	38	0.042316258351893093
5:81723454-81723455	0.03039195382313198	1188	705	889	748	12	0.016042780748663103
5:81723454-81723455	0.02212216291070448	864	577	692	603	4	0.006633499170812604
5:81723454-81723455	0.01610262027560939	628	467	535	483	2	0.004140786749482402
5:81723454-81723455	0.011721022975334805	464	372	414	381	1	0.0026246719160104987
5:81723454-81723455	0.008531678524172805	315	272	294	277	0	0.0
5:81723454-81723455	0.006210169418915616	220	199	209	201	0	0.0
5:81723454-81723455	0.004520353656360241	151	139	146	140	0	0.0
5:81723454-81723455	0.0032903445623126675	112	106	110	106	0	0.0
5:81723454-81723455	0.002395026619987486	90	86	89	86	0	0.0
5:81723454-81723455	0.0017433288221999873	60	59	60	59	0	0.0
5:81723454-81723455	0.0012689610031679222	44	43	44	43	0	0.0
5:81723454-81723455	0.0009236708571873865	28	28	28	28	0	0.0
5:81723454-81723455	0.0006723357536499335	20	20	20	20	0	0.0
5:81723454-81723455	0.0004893900918477494	14	14	14	14	0	0.0
5:81723454-81723455	0.0003562247890262444	11	11	11	11	0	0.0
5:81723454-81723455	0.0002592943797404667	6	6	6	6	0	0.0
5:81723454-81723455	0.00018873918221350977	6	6	6	6	0	0.0
5:81723454-81723455	0.00013738237958832623	6	6	6	6	0	0.0
5:81723454-81723455	0.0001	5	5	5	5	0	0.0
5:43236914-43236915	1.0	52552	2580	4620	2954	1471	0.497968855788761
5:43236914-43236915	0.7278953843983146	38246	2472	4434	2848	1350	0.47401685393258425
5:43236914-43236915	0.5298316906283708	27800	2350	4204	2721	1219	0.4479970599044469
5:43236914-43236915	0.38566204211634725	20259	2226	3972	2589	1059	0.40903823870220163
5:43236914-43236915	0.2807216203941176	14808	2113	3711	2459	868	0.3529890199267995
5:43236914-43236915	0.20433597178569418	10693	1993	3410	2311	657	0.2842925140631761
5:43236914-43236915	0.14873521072935117	7732	1844	3083	2148	471	0.21927374301675978
5:43236914-43236915	0.1082636733874054	5589	1681	2697	1955	293	0.14987212276214834
5:43236914-43236915	0.07880462815669913	4064	1510	2317	1750	158	0.09028571428571429
5:43236914-43236915	0.05736152510448681	2975	1328	1927	1519	69	0.04542462146148782
5:43236914-43236915	0.041753189365604	2152	1136	1561	1283	31	0.024162120031176928
5:43236914-43236915	0.03039195382313198	1544	953	1219	1058	14	0.013232514177693762
5:43236914-43236915	0.02212216291070448	1136	773	951	848	6	0.007075471698113208
5:43236914-43236915	0.01610262027560939	852	612	741	666	2	0.003003003003003003
5:43236914-43236915	0.011721022975334805	617	469	549	504	0	0.0
5:43236914-43236915	0.008531678524172805	448	364	413	390	0	0.0
5:43236914-43236915	0.006210169418915616	331	289	313	303	0	0.0
5:43236914-43236915	0.004520353656360241	238	216	228	222	0	0.0
5:43236914-43236915	0.0032903445623126675	182	169	176	173	0	0.0
5:43236914-43236915	0.002395026619987486	142	133	139	136	0	0.0
5:43236914-43236915	0.0017433288221999873	104	98	102	101	0	0.0
5:43236914-43236915	0.0012689610031679222	70	67	68	68	0	0.0
5:43236914-43236915	0.0009236708571873865	46	44	45	45	0	0.0
5:43236914-43236915	0.0006723357536499335	34	33	33	33	0	0.0
5:43236914-43236915	0.0004893900918477494	29	28	28	28	0	0.0
5:43236914-43236915	0.0003562247890262444	25	24	24	24	0	0.0
5:43236914-43236915	0.0002592943797404667	19	19	19	19	0	0.0
5:43236914-43236915	0.00018873918221350977	12	12	12	12	0	0.0
5:43236914-43236915	0.00013738237958832623	7	7	7	7	0	0.0
5:43236914-43236915	0.0001	6	6	6	6	0	0.0
5:100589056-100589057	1.0	23157	1413	2506	1599	826	0.5165728580362726
5:100589056-100589057	0.7278953843983146	16815	1367	2418	1551	766	0.4938749194068343
5:100589056-100589057	0.5298316906283708	12189	1311	2313	1493	663	0.44407233757535164
5:100589056-100589057	0.38566204211634725	8796	1263	2192	1435	529	0.3686411149825784
5:100589056-100589057	0.2807216203941176	6414	1188	2008	1351	413	0.30569948186528495
5:100589056-100589057	0.20433597178569418	4656	1104	1808	1262	285	0.22583201267828842
5:100589056-100589057	0.14873521072935117	3387	1017	1605	1164	174	0.14948453608247422
5:100589056-100589057	0.1082636733874054	2483	922	1383	1048	101	0.09637404580152671
5:100589056-100589057	0.07880462815669913	1788	806	1150	903	43	0.047619047619047616
5:100589056-100589057	0.05736152510448681	1280	699	931	772	17	0.022020725388601035
5:100589056-100589057	0.041753189365604	942	584	744	644	6	0.009316770186335404
5:100589056-100589057	0.03039195382313198	671	471	563	504	4	0.007936507936507936
5:100589056-100589057	0.02212216291070448	489	379	431	400	0	0.0
5:100589056-100589057	0.01610262027560939	341	276	303	285	0	0.0
5:100589056-100589057	0.011721022975334805	250	217	229	221	0	0.0
5:100589056-100589057	0.008531678524172805	176	157	165	161	0	0.0
5:100589056-100589057	0.006210169418915616	131	124	128	126	0	0.0
5:100589056-100589057	0.004520353656360241	98	94	96	94	0	0.0
5:100589056-100589057	0.0032903445623126675	67	66	67	66	0	0.0
5:100589056-100589057	0.002395026619987486	46	45	46	45	0	0.0
5:100589056-100589057	0.0017433288221999873	36	35	36	35	0	0.0
5:100589056-100589057	0.0012689610031679222	25	24	25	24	0	0.0
5:100589056-100589057	0.0009236708571873865	22	22	22	22	0	0.0
5:100589056-100589057	0.0006723357536499335	19	19	19	19	0	0.0
5:100589056-100589057	0.0004893900918477494	15	15	15	15	0	0.0
5:100589056-100589057	0.0003562247890262444	9	9	9	9	0	0.0
5:100589056-100589057	0.0002592943797404667	8	8	8	8	0	0.0
5:100589056-100589057	0.00018873918221350977	6	6	6	6	0	0.0
5:100589056-100589057	0.00013738237958832623	3	3	3	3	0	0.0
5:100589056-100589057	0.0001	3	3	3	3	0	0.0
5:56724070-56724071	1.0	43061	2114	3886	2503	1248	0.4986016779864163
5:56724070-56724071	0.7278953843983146	31268	2023	3723	2408	1148	0.47674418604651164
5:56724070-56724071	0.5298316906283708	22902	1939	3553	2305	1030	0.44685466377440347
5:56724070-56724071	0.38566204211634725	16632	1854	3354	2207	885	0.40099682827367467
5:56724070-56724071	0.2807216203941176	12120	1764	3145	2101	732	0.3484055211803903
5:56724070-56724071	0.20433597178569418	8755	1661	2867	1970	549	0.2786802030456853
5:56724070-56724071	0.14873521072935117	6395	1555	2594	1844	388	0.210412147505423
5:56724070-56724071	0.1082636733874054	4670	1436	2297	1699	238	0.14008240141259565
5:56724070-56724071	0.07880462815669913	3387	1288	1961	1509	130	0.08614976805831677
5:56724070-56724071	0.05736152510448681	2483	1110	1622	1295	58	0.044787644787644784
5:56724070-56724071	0.041753189365604	1799	922	1295	1064	29	0.02725563909774436
5:56724070-56724071	0.03039195382313198	1317	771	1026	872	15	0.017201834862385322
5:56724070-56724071	0.02212216291070448	993	652	829	729	4	0.0054869684499314125
5:56724070-56724071	0.01610262027560939	711	517	630	576	0	0.0
5:56724070-56724071	0.011721022975334805	522	404	476	444	0	0.0
5:56724070-56724071	0.008531678524172805	366	298	341	320	0	0.0
5:56724070-56724071	0.006210169418915616	265	235	256	247	0	0.0
5:56724070-56724071	0.004520353656360241	184	166	180	175	0	0.0
5:56724070-56724071	0.0032903445623126675	136	128	136	132	0	0.0
5:56724070-56724071	0.002395026619987486	91	89	91	89	0	0.0
5:56724070-56724071	0.0017433288221999873	57	56	57	56	0	0.0
5:56724070-56724071	0.0012689610031679222	42	41	42	41	0	0.0
5:56724070-56724071	0.0009236708571873865	32	31	32	31	0	0.0
5:56724070-56724071	0.0006723357536499335	23	23	23	23	0	0.0
5:56724070-56724071	0.0004893900918477494	15	15	15	15	0	0.0
5:56724070-56724071	0.0003562247890262444	14	14	14	14	0	0.0
5:56724070-56724071	0.0002592943797404667	7	7	7	7	0	0.0
5:56724070-56724071	0.00018873918221350977	6	6	6	6	0	0.0
5:56724070-56724071	0.00013738237958832623	6	6	6	6	0	0.0
5:56724070-56724071	0.0001	5	5	5	5	0	0.0
5:178219301-178219302	1.0	69772	3117	6444	4093	2120	0.5179574883948205
5:178219301-178219302	0.7278953843983146	50644	2987	6197	3941	1942	0.4927683329104288
5:178219301-178219302	0.5298316906283708	36868	2844	5919	3785	1743	0.4605019815059445
5:178219301-178219302	0.38566204211634725	26895	2683	5562	3604	1519	0.42147613762486125
5:178219301-178219302	0.2807216203941176	19535	2517	5176	3406	1251	0.3672930123311803
5:178219301-178219302	0.20433597178569418	14271	2326	4757	3182	938	0.29478315524827153
5:178219301-178219302	0.14873521072935117	10442	2146	4266	2934	661	0.2252897068847989
5:178219301-178219302	0.1082636733874054	7591	1949	3743	2658	406	0.1527464258841234
5:178219301-178219302	0.07880462815669913	5533	1759	3192	2375	211	0.08884210526315789
5:178219301-178219302	0.05736152510448681	4058	1549	2641	2066	100	0.0484027105517909
5:178219301-178219302	0.041753189365604	3009	1355	2169	1765	50	0.028328611898016998
5:178219301-178219302	0.03039195382313198	2177	1149	1720	1454	16	0.011004126547455296
5:178219301-178219302	0.02212216291070448	1566	933	1305	1144	7	0.006118881118881119
5:178219301-178219302	0.01610262027560939	1153	768	1007	915	3	0.003278688524590164
5:178219301-178219302	0.011721022975334805	833	605	753	702	1	0.0014245014245014246
5:178219301-178219302	0.008531678524172805	596	478	561	538	0	0.0
5:178219301-178219302	0.006210169418915616	412	346	393	379	0	0.0
5:178219301-178219302	0.004520353656360241	293	259	278	272	0	0.0
5:178219301-178219302	0.0032903445623126675	229	209	219	216	0	0.0
5:178219301-178219302	0.002395026619987486	159	148	154	151	0	0.0
5:178219301-178219302	0.0017433288221999873	113	105	109	108	0	0.0
5:178219301-178219302	0.0012689610031679222	82	78	81	81	0	0.0
5:178219301-178219302	0.0009236708571873865	64	62	64	64	0	0.0
5:178219301-178219302	0.0006723357536499335	43	41	43	43	0	0.0
5:178219301-178219302	0.0004893900918477494	32	30	32	32	0	0.0
5:178219301-178219302	0.0003562247890262444	26	26	26	26	0	0.0
5:178219301-178219302	0.0002592943797404667	21	21	21	21	0	0.0
5:178219301-178219302	0.00018873918221350977	16	16	16	16	0	0.0
5:178219301-178219302	0.00013738237958832623	13	13	13	13	0	0.0
5:178219301-178219302	0.0001	11	11	11	11	0	0.0
5:89278492-89278493	1.0	34568	1271	2097	1348	680	0.5044510385756676
5:89278492-89278493	0.7278953843983146	25113	1203	2012	1288	649	0.5038819875776398
5:89278492-89278493	0.5298316906283708	18146	1149	1929	1241	610	0.49153908138597907
5:89278492-89278493	0.38566204211634725	13207	1096	1844	1186	567	0.47807757166947723
5:89278492-89278493	0.2807216203941176	9575	1048	1765	1138	511	0.44903339191564146
5:89278492-89278493	0.20433597178569418	7018	990	1660	1080	442	0.40925925925925927
5:89278492-89278493	0.14873521072935117	5125	933	1529	1011	346	0.34223541048466866
5:89278492-89278493	0.1082636733874054	3730	875	1391	946	243	0.2568710359408034
5:89278492-89278493	0.07880462815669913	2676	806	1227	869	154	0.17721518987341772
5:89278492-89278493	0.05736152510448681	1967	723	1044	780	92	0.11794871794871795
5:89278492-89278493	0.041753189365604	1451	639	881	689	47	0.06821480406386067
5:89278492-89278493	0.03039195382313198	1084	549	729	593	20	0.03372681281618887
5:89278492-89278493	0.02212216291070448	781	460	582	491	6	0.012219959266802444
5:89278492-89278493	0.01610262027560939	591	393	474	417	4	0.009592326139088728
5:89278492-89278493	0.011721022975334805	426	315	357	332	1	0.0030120481927710845
5:89278492-89278493	0.008531678524172805	312	239	265	252	0	0.0
5:89278492-89278493	0.006210169418915616	221	172	191	180	0	0.0
5:89278492-89278493	0.004520353656360241	167	142	152	149	0	0.0
5:89278492-89278493	0.0032903445623126675	136	119	125	124	0	0.0
5:89278492-89278493	0.002395026619987486	107	98	102	102	0	0.0
5:89278492-89278493	0.0017433288221999873	75	70	72	72	0	0.0
5:89278492-89278493	0.0012689610031679222	50	48	49	49	0	0.0
5:89278492-89278493	0.0009236708571873865	36	35	36	36	0	0.0
5:89278492-89278493	0.0006723357536499335	29	29	29	29	0	0.0
5:89278492-89278493	0.0004893900918477494	22	22	22	22	0	0.0
5:89278492-89278493	0.0003562247890262444	17	17	17	17	0	0.0
5:89278492-89278493	0.0002592943797404667	8	8	8	8	0	0.0
5:89278492-89278493	0.00018873918221350977	7	7	7	7	0	0.0
5:89278492-89278493	0.00013738237958832623	5	5	5	5	0	0.0
5:89278492-89278493	0.0001	5	5	5	5	0	0.0
5:61555500-61555501	1.0	51351	1974	3531	2262	1162	0.5137046861184792
5:61555500-61555501	0.7278953843983146	37544	1894	3409	2187	1077	0.4924554183813443
5:61555500-61555501	0.5298316906283708	27406	1803	3254	2093	1000	0.47778308647873863
5:61555500-61555501	0.38566204211634725	20042	1739	3109	2020	897	0.44405940594059407
5:61555500-61555501	0.2807216203941176	14575	1664	2952	1938	779	0.4019607843137255
5:61555500-61555501	0.20433597178569418	10693	1575	2759	1837	628	0.341861731083288
5:61555500-61555501	0.14873521072935117	7784	1478	2543	1720	480	0.27906976744186046
5:61555500-61555501	0.1082636733874054	5626	1378	2263	1596	347	0.2174185463659148
5:61555500-61555501	0.07880462815669913	4086	1262	2007	1456	206	0.14148351648351648
5:61555500-61555501	0.05736152510448681	3001	1127	1718	1290	107	0.08294573643410853
5:61555500-61555501	0.041753189365604	2163	988	1420	1121	42	0.03746654772524532
5:61555500-61555501	0.03039195382313198	1597	853	1172	964	21	0.021784232365145227
5:61555500-61555501	0.02212216291070448	1195	726	940	813	12	0.014760147601476014
5:61555500-61555501	0.01610262027560939	884	593	734	655	3	0.004580152671755725
5:61555500-61555501	0.011721022975334805	665	477	569	519	0	0.0
5:61555500-61555501	0.008531678524172805	469	374	420	396	0	0.0
5:61555500-61555501	0.006210169418915616	348	287	315	302	0	0.0
5:61555500-61555501	0.004520353656360241	249	215	234	227	0	0.0
5:61555500-61555501	0.0032903445623126675	183	164	174	171	0	0.0
5:61555500-61555501	0.002395026619987486	132	122	128	125	0	0.0
5:61555500-61555501	0.0017433288221999873	99	91	96	94	0	0.0
5:61555500-61555501	0.0012689610031679222	76	73	74	73	0	0.0
5:61555500-61555501	0.0009236708571873865	45	43	44	43	0	0.0
5:61555500-61555501	0.0006723357536499335	29	29	29	29	0	0.0
5:61555500-61555501	0.0004893900918477494	25	25	25	25	0	0.0
5:61555500-61555501	0.0003562247890262444	20	20	20	20	0	0.0
5:61555500-61555501	0.0002592943797404667	17	17	17	17	0	0.0
5:61555500-61555501	0.00018873918221350977	11	11	11	11	0	0.0
5:61555500-61555501	0.00013738237958832623	9	9	9	9	0	0.0
5:61555500-61555501	0.0001	6	6	6	6	0	0.0
5:103618562-103618563	1.0	39275	1537	2531	1610	851	0.5285714285714286
5:103618562-103618563	0.7278953843983146	28477	1461	2435	1547	809	0.5229476405946994
5:103618562-103618563	0.5298316906283708	20745	1392	2343	1489	760	0.5104096709200806
5:103618562-103618563	0.38566204211634725	15101	1319	2241	1427	698	0.48913805185704273
5:103618562-103618563	0.2807216203941176	10892	1265	2136	1376	611	0.4440406976744186
5:103618562-103618563	0.20433597178569418	7897	1212	2014	1326	491	0.3702865761689291
5:103618562-103618563	0.14873521072935117	5674	1151	1850	1260	372	0.29523809523809524
5:103618562-103618563	0.1082636733874054	4183	1084	1690	1179	250	0.21204410517387617
5:103618562-103618563	0.07880462815669913	3031	996	1500	1084	148	0.13653136531365315
5:103618562-103618563	0.05736152510448681	2188	878	1262	959	78	0.08133472367049009
5:103618562-103618563	0.041753189365604	1616	759	1052	827	43	0.05199516324062878
5:103618562-103618563	0.03039195382313198	1148	625	827	672	18	0.026785714285714284
5:103618562-103618563	0.02212216291070448	849	536	671	571	7	0.012259194395796848
5:103618562-103618563	0.01610262027560939	612	436	518	458	2	0.004366812227074236
5:103618562-103618563	0.011721022975334805	444	346	400	362	0	0.0
5:103618562-103618563	0.008531678524172805	316	267	296	273	0	0.0
5:103618562-103618563	0.006210169418915616	226	202	216	204	0	0.0
5:103618562-103618563	0.004520353656360241	169	155	164	156	0	0.0
5:103618562-103618563	0.0032903445623126675	123	115	119	116	0	0.0
5:103618562-103618563	0.002395026619987486	90	85	87	85	0	0.0
5:103618562-103618563	0.0017433288221999873	68	64	65	63	0	0.0
5:103618562-103618563	0.0012689610031679222	48	45	46	45	0	0.0
5:103618562-103618563	0.0009236708571873865	41	40	40	40	0	0.0
5:103618562-103618563	0.0006723357536499335	32	31	31	31	0	0.0
5:103618562-103618563	0.0004893900918477494	21	21	21	21	0	0.0
5:103618562-103618563	0.0003562247890262444	18	18	18	18	0	0.0
5:103618562-103618563	0.0002592943797404667	16	16	16	16	0	0.0
5:103618562-103618563	0.00018873918221350977	10	10	10	10	0	0.0
5:103618562-103618563	0.00013738237958832623	6	6	6	6	0	0.0
5:103618562-103618563	0.0001	5	5	5	5	0	0.0
5:78710768-78710769	1.0	27579	1308	2127	1382	657	0.47539797395079597
