target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
2:67608740-67608741	1.0	18310	6256	6217	6113	104	0.017012923278259446
2:67608740-67608741	0.7278953843983146	13435	4793	4744	4644	100	0.02153316106804479
2:67608740-67608741	0.5298316906283708	9696	3638	3573	3478	95	0.027314548591144336
2:67608740-67608741	0.38566204211634725	6976	2711	2666	2573	93	0.03614457831325301
2:67608740-67608741	0.2807216203941176	5087	2077	2068	1978	90	0.0455005055611729
2:67608740-67608741	0.20433597178569418	3682	1592	1572	1484	88	0.05929919137466307
2:67608740-67608741	0.14873521072935117	2644	1185	1186	1102	84	0.07622504537205081
2:67608740-67608741	0.1082636733874054	1893	886	905	824	81	0.0983009708737864
2:67608740-67608741	0.07880462815669913	1376	675	709	628	81	0.12898089171974522
2:67608740-67608741	0.05736152510448681	1017	523	571	493	78	0.15821501014198783
2:67608740-67608741	0.041753189365604	744	405	461	385	76	0.1974025974025974
2:67608740-67608741	0.03039195382313198	533	304	361	293	68	0.23208191126279865
2:67608740-67608741	0.02212216291070448	397	238	290	233	57	0.2446351931330472
2:67608740-67608741	0.01610262027560939	290	178	227	175	52	0.29714285714285715
2:67608740-67608741	0.011721022975334805	217	142	186	140	46	0.32857142857142857
2:67608740-67608741	0.008531678524172805	166	116	157	117	40	0.3418803418803419
2:67608740-67608741	0.006210169418915616	117	88	122	91	31	0.34065934065934067
2:67608740-67608741	0.004520353656360241	87	72	103	74	29	0.3918918918918919
2:67608740-67608741	0.0032903445623126675	64	55	77	55	22	0.4
2:67608740-67608741	0.002395026619987486	44	41	59	41	18	0.43902439024390244
2:67608740-67608741	0.0017433288221999873	32	31	42	30	12	0.4
2:67608740-67608741	0.0012689610031679222	20	20	27	20	7	0.35
2:67608740-67608741	0.0009236708571873865	17	17	23	17	6	0.35294117647058826
2:67608740-67608741	0.0006723357536499335	14	14	19	14	5	0.35714285714285715
2:67608740-67608741	0.0004893900918477494	11	11	14	11	3	0.2727272727272727
2:67608740-67608741	0.0003562247890262444	8	8	9	8	1	0.125
2:67608740-67608741	0.0002592943797404667	7	7	7	7	0	0.0
2:67608740-67608741	0.00018873918221350977	6	6	6	6	0	0.0
2:67608740-67608741	0.00013738237958832623	1	1	1	1	0	0.0
2:67608740-67608741	0.0001	1	1	1	1	0	0.0
2:194544795-194544796	1.0	22973	7699	7699	7534	165	0.021900716750730024
2:194544795-194544796	0.7278953843983146	16743	5854	5882	5720	162	0.028321678321678322
2:194544795-194544796	0.5298316906283708	12210	4464	4490	4329	161	0.03719103719103719
2:194544795-194544796	0.38566204211634725	8824	3355	3403	3246	157	0.04836722119531731
2:194544795-194544796	0.2807216203941176	6413	2555	2619	2465	154	0.06247464503042596
2:194544795-194544796	0.20433597178569418	4681	1915	2003	1853	150	0.08094981111710739
2:194544795-194544796	0.14873521072935117	3448	1468	1564	1416	148	0.10451977401129943
2:194544795-194544796	0.1082636733874054	2506	1107	1209	1067	142	0.1330834114339269
2:194544795-194544796	0.07880462815669913	1856	881	995	855	140	0.16374269005847952
2:194544795-194544796	0.05736152510448681	1337	686	808	671	137	0.20417287630402384
2:194544795-194544796	0.041753189365604	987	555	673	542	131	0.24169741697416974
2:194544795-194544796	0.03039195382313198	715	433	546	424	122	0.28773584905660377
2:194544795-194544796	0.02212216291070448	528	345	451	339	112	0.3303834808259587
2:194544795-194544796	0.01610262027560939	379	259	354	255	99	0.38823529411764707
2:194544795-194544796	0.011721022975334805	282	208	292	206	86	0.4174757281553398
2:194544795-194544796	0.008531678524172805	193	155	227	154	73	0.474025974025974
2:194544795-194544796	0.006210169418915616	144	120	177	120	57	0.475
2:194544795-194544796	0.004520353656360241	103	90	135	89	46	0.5168539325842697
2:194544795-194544796	0.0032903445623126675	74	65	97	64	33	0.515625
2:194544795-194544796	0.002395026619987486	57	50	75	48	27	0.5625
2:194544795-194544796	0.0017433288221999873	43	38	60	38	22	0.5789473684210527
2:194544795-194544796	0.0012689610031679222	34	30	48	30	18	0.6
2:194544795-194544796	0.0009236708571873865	27	24	38	24	14	0.5833333333333334
2:194544795-194544796	0.0006723357536499335	21	21	34	21	13	0.6190476190476191
2:194544795-194544796	0.0004893900918477494	12	12	19	12	7	0.5833333333333334
2:194544795-194544796	0.0003562247890262444	7	7	12	7	5	0.7142857142857143
2:194544795-194544796	0.0002592943797404667	5	5	9	5	4	0.8
2:194544795-194544796	0.00018873918221350977	4	4	8	4	4	1.0
2:194544795-194544796	0.00013738237958832623	2	2	4	2	2	1.0
2:194544795-194544796	0.0001	2	2	4	2	2	1.0
2:139278185-139278186	1.0	14641	4635	4531	4458	73	0.016375056078959175
2:139278185-139278186	0.7278953843983146	10636	3498	3430	3359	71	0.021137243227150937
2:139278185-139278186	0.5298316906283708	7700	2613	2574	2504	70	0.027955271565495207
2:139278185-139278186	0.38566204211634725	5574	1975	1947	1881	66	0.03508771929824561
2:139278185-139278186	0.2807216203941176	4075	1491	1479	1413	66	0.04670912951167728
2:139278185-139278186	0.20433597178569418	2942	1106	1119	1056	63	0.05965909090909091
2:139278185-139278186	0.14873521072935117	2084	832	858	796	62	0.07788944723618091
2:139278185-139278186	0.1082636733874054	1523	646	674	613	61	0.09951060358890701
2:139278185-139278186	0.07880462815669913	1132	515	540	483	57	0.11801242236024845
2:139278185-139278186	0.05736152510448681	819	392	416	364	52	0.14285714285714285
2:139278185-139278186	0.041753189365604	612	309	336	284	52	0.18309859154929578
2:139278185-139278186	0.03039195382313198	456	254	284	232	52	0.22413793103448276
2:139278185-139278186	0.02212216291070448	320	200	233	188	45	0.2393617021276596
2:139278185-139278186	0.01610262027560939	215	147	181	140	41	0.29285714285714287
2:139278185-139278186	0.011721022975334805	158	112	145	106	39	0.36792452830188677
2:139278185-139278186	0.008531678524172805	106	80	111	77	34	0.44155844155844154
2:139278185-139278186	0.006210169418915616	74	61	83	57	26	0.45614035087719296
2:139278185-139278186	0.004520353656360241	58	49	72	49	23	0.46938775510204084
2:139278185-139278186	0.0032903445623126675	43	36	53	36	17	0.4722222222222222
2:139278185-139278186	0.002395026619987486	28	24	35	24	11	0.4583333333333333
2:139278185-139278186	0.0017433288221999873	21	21	31	21	10	0.47619047619047616
2:139278185-139278186	0.0012689610031679222	16	16	24	16	8	0.5
2:139278185-139278186	0.0009236708571873865	10	10	14	10	4	0.4
2:139278185-139278186	0.0006723357536499335	7	7	9	7	2	0.2857142857142857
2:139278185-139278186	0.0004893900918477494	5	5	6	5	1	0.2
2:139278185-139278186	0.0003562247890262444	3	3	4	3	1	0.3333333333333333
2:139278185-139278186	0.0002592943797404667	3	3	4	3	1	0.3333333333333333
2:139278185-139278186	0.00018873918221350977	1	1	1	1	0	0.0
2:139278185-139278186	0.00013738237958832623	1	1	1	1	0	0.0
2:139278185-139278186	0.0001	1	1	1	1	0	0.0
2:174019476-174019477	1.0	11084	3560	3455	3378	77	0.022794552989934873
2:174019476-174019477	0.7278953843983146	8113	2719	2644	2569	75	0.02919423900350331
2:174019476-174019477	0.5298316906283708	5955	2092	2050	1978	72	0.03640040444893832
2:174019476-174019477	0.38566204211634725	4304	1547	1534	1464	70	0.04781420765027322
2:174019476-174019477	0.2807216203941176	3138	1165	1158	1092	66	0.06043956043956044
2:174019476-174019477	0.20433597178569418	2275	889	892	829	63	0.07599517490952955
2:174019476-174019477	0.14873521072935117	1661	667	684	622	62	0.09967845659163987
2:174019476-174019477	0.1082636733874054	1217	517	540	480	60	0.125
2:174019476-174019477	0.07880462815669913	882	410	443	385	58	0.15064935064935064
2:174019476-174019477	0.05736152510448681	645	313	350	295	55	0.1864406779661017
2:174019476-174019477	0.041753189365604	469	232	273	218	55	0.25229357798165136
2:174019476-174019477	0.03039195382313198	332	177	218	167	51	0.30538922155688625
2:174019476-174019477	0.02212216291070448	256	143	184	136	48	0.35294117647058826
2:174019476-174019477	0.01610262027560939	192	119	156	112	44	0.39285714285714285
2:174019476-174019477	0.011721022975334805	141	96	131	91	40	0.43956043956043955
2:174019476-174019477	0.008531678524172805	112	77	108	74	34	0.4594594594594595
2:174019476-174019477	0.006210169418915616	83	60	86	58	28	0.4827586206896552
2:174019476-174019477	0.004520353656360241	64	52	78	51	27	0.5294117647058824
2:174019476-174019477	0.0032903445623126675	43	40	62	39	23	0.5897435897435898
2:174019476-174019477	0.002395026619987486	27	27	42	27	15	0.5555555555555556
2:174019476-174019477	0.0017433288221999873	22	22	33	22	11	0.5
2:174019476-174019477	0.0012689610031679222	16	16	24	16	8	0.5
2:174019476-174019477	0.0009236708571873865	11	11	16	11	5	0.45454545454545453
2:174019476-174019477	0.0006723357536499335	11	11	16	11	5	0.45454545454545453
2:174019476-174019477	0.0004893900918477494	6	6	10	6	4	0.6666666666666666
2:174019476-174019477	0.0003562247890262444	5	5	8	5	3	0.6
2:174019476-174019477	0.0002592943797404667	4	4	6	4	2	0.5
2:174019476-174019477	0.00018873918221350977	3	3	4	3	1	0.3333333333333333
2:174019476-174019477	0.00013738237958832623	2	2	3	2	1	0.5
2:174019476-174019477	0.0001	2	2	3	2	1	0.5
2:122015790-122015791	1.0	22234	9290	9086	8882	204	0.022967800045034903
2:122015790-122015791	0.7278953843983146	16151	7066	6909	6710	199	0.029657228017883754
2:122015790-122015791	0.5298316906283708	11791	5347	5243	5052	191	0.03780680918448139
2:122015790-122015791	0.38566204211634725	8614	4043	3996	3810	186	0.048818897637795275
2:122015790-122015791	0.2807216203941176	6278	3090	3096	2917	179	0.06136441549537196
2:122015790-122015791	0.20433597178569418	4524	2325	2361	2187	174	0.07956104252400549
2:122015790-122015791	0.14873521072935117	3288	1771	1843	1672	171	0.10227272727272728
2:122015790-122015791	0.1082636733874054	2392	1363	1464	1297	167	0.12875867386276021
2:122015790-122015791	0.07880462815669913	1704	1043	1163	1001	162	0.16183816183816183
2:122015790-122015791	0.05736152510448681	1219	787	916	762	154	0.2020997375328084
2:122015790-122015791	0.041753189365604	879	593	719	574	145	0.25261324041811845
2:122015790-122015791	0.03039195382313198	669	474	594	461	133	0.2885032537960954
2:122015790-122015791	0.02212216291070448	487	373	481	363	118	0.325068870523416
2:122015790-122015791	0.01610262027560939	352	284	375	277	98	0.35379061371841153
2:122015790-122015791	0.011721022975334805	253	219	297	216	81	0.375
2:122015790-122015791	0.008531678524172805	184	163	223	161	62	0.38509316770186336
2:122015790-122015791	0.006210169418915616	139	126	176	124	52	0.41935483870967744
2:122015790-122015791	0.004520353656360241	103	93	128	91	37	0.4065934065934066
2:122015790-122015791	0.0032903445623126675	73	71	98	69	29	0.42028985507246375
2:122015790-122015791	0.002395026619987486	49	49	68	48	20	0.4166666666666667
2:122015790-122015791	0.0017433288221999873	37	37	53	37	16	0.43243243243243246
2:122015790-122015791	0.0012689610031679222	23	23	30	23	7	0.30434782608695654
2:122015790-122015791	0.0009236708571873865	17	17	22	17	5	0.29411764705882354
2:122015790-122015791	0.0006723357536499335	14	14	18	14	4	0.2857142857142857
2:122015790-122015791	0.0004893900918477494	12	12	16	12	4	0.3333333333333333
2:122015790-122015791	0.0003562247890262444	6	6	8	6	2	0.3333333333333333
2:122015790-122015791	0.0002592943797404667	2	2	3	2	1	0.5
2:122015790-122015791	0.00018873918221350977	2	2	3	2	1	0.5
2:122015790-122015791	0.00013738237958832623	2	2	3	2	1	0.5
2:122015790-122015791	0.0001	2	2	3	2	1	0.5
2:197795038-197795039	1.0	25085	8414	8292	8132	160	0.019675356615838663
2:197795038-197795039	0.7278953843983146	18290	6420	6357	6199	158	0.025487981932569768
2:197795038-197795039	0.5298316906283708	13257	4877	4861	4704	157	0.03337585034013606
2:197795038-197795039	0.38566204211634725	9668	3738	3737	3585	152	0.042398884239888426
2:197795038-197795039	0.2807216203941176	6951	2832	2857	2708	149	0.05502215657311669
2:197795038-197795039	0.20433597178569418	5015	2151	2214	2070	144	0.06956521739130435
2:197795038-197795039	0.14873521072935117	3612	1618	1699	1557	142	0.09120102761721259
2:197795038-197795039	0.1082636733874054	2666	1252	1333	1194	139	0.11641541038525963
2:197795038-197795039	0.07880462815669913	1942	943	1035	900	135	0.15
2:197795038-197795039	0.05736152510448681	1416	738	837	708	129	0.18220338983050846
2:197795038-197795039	0.041753189365604	1042	577	686	562	124	0.2206405693950178
2:197795038-197795039	0.03039195382313198	775	459	564	448	116	0.25892857142857145
2:197795038-197795039	0.02212216291070448	558	354	456	352	104	0.29545454545454547
2:197795038-197795039	0.01610262027560939	405	280	371	279	92	0.32974910394265233
2:197795038-197795039	0.011721022975334805	292	215	288	214	74	0.34579439252336447
2:197795038-197795039	0.008531678524172805	204	160	214	158	56	0.35443037974683544
2:197795038-197795039	0.006210169418915616	154	130	178	128	50	0.390625
2:197795038-197795039	0.004520353656360241	102	90	127	89	38	0.42696629213483145
2:197795038-197795039	0.0032903445623126675	77	70	98	69	29	0.42028985507246375
2:197795038-197795039	0.002395026619987486	57	52	72	51	21	0.4117647058823529
2:197795038-197795039	0.0017433288221999873	42	40	55	39	16	0.41025641025641024
2:197795038-197795039	0.0012689610031679222	29	28	36	27	9	0.3333333333333333
2:197795038-197795039	0.0009236708571873865	21	20	26	19	7	0.3684210526315789
2:197795038-197795039	0.0006723357536499335	17	16	22	15	7	0.4666666666666667
2:197795038-197795039	0.0004893900918477494	13	12	17	11	6	0.5454545454545454
2:197795038-197795039	0.0003562247890262444	9	8	11	7	4	0.5714285714285714
2:197795038-197795039	0.0002592943797404667	7	6	10	6	4	0.6666666666666666
2:197795038-197795039	0.00018873918221350977	6	5	9	5	4	0.8
2:197795038-197795039	0.00013738237958832623	4	4	7	4	3	0.75
2:197795038-197795039	0.0001	4	4	7	4	3	0.75
2:75656067-75656068	1.0	20493	8493	8495	8306	189	0.022754635203467374
2:75656067-75656068	0.7278953843983146	14879	6412	6431	6249	182	0.029124659945591293
2:75656067-75656068	0.5298316906283708	10816	4857	4915	4736	179	0.03779560810810811
2:75656067-75656068	0.38566204211634725	7834	3699	3779	3607	172	0.047685056833934016
2:75656067-75656068	0.2807216203941176	5716	2819	2927	2760	167	0.060507246376811596
2:75656067-75656068	0.20433597178569418	4121	2096	2211	2047	164	0.08011724474841231
2:75656067-75656068	0.14873521072935117	2952	1593	1719	1559	160	0.10262989095574086
2:75656067-75656068	0.1082636733874054	2152	1218	1352	1195	157	0.13138075313807532
2:75656067-75656068	0.07880462815669913	1582	952	1071	923	148	0.16034669555796316
2:75656067-75656068	0.05736152510448681	1141	736	854	717	137	0.1910739191073919
2:75656067-75656068	0.041753189365604	845	578	689	561	128	0.2281639928698752
2:75656067-75656068	0.03039195382313198	617	449	550	437	113	0.2585812356979405
2:75656067-75656068	0.02212216291070448	458	356	444	347	97	0.27953890489913547
2:75656067-75656068	0.01610262027560939	330	275	345	266	79	0.29699248120300753
2:75656067-75656068	0.011721022975334805	240	207	278	205	73	0.35609756097560974
2:75656067-75656068	0.008531678524172805	175	158	216	156	60	0.38461538461538464
2:75656067-75656068	0.006210169418915616	124	114	161	114	47	0.41228070175438597
2:75656067-75656068	0.004520353656360241	91	84	123	85	38	0.4470588235294118
2:75656067-75656068	0.0032903445623126675	67	63	92	63	29	0.4603174603174603
2:75656067-75656068	0.002395026619987486	52	51	76	51	25	0.49019607843137253
2:75656067-75656068	0.0017433288221999873	35	34	50	34	16	0.47058823529411764
2:75656067-75656068	0.0012689610031679222	27	27	41	27	14	0.5185185185185185
2:75656067-75656068	0.0009236708571873865	21	21	31	21	10	0.47619047619047616
2:75656067-75656068	0.0006723357536499335	12	12	17	12	5	0.4166666666666667
2:75656067-75656068	0.0004893900918477494	10	10	15	10	5	0.5
2:75656067-75656068	0.0003562247890262444	9	9	14	9	5	0.5555555555555556
2:75656067-75656068	0.0002592943797404667	5	5	10	5	5	1.0
2:75656067-75656068	0.00018873918221350977	5	5	10	5	5	1.0
2:75656067-75656068	0.00013738237958832623	5	5	10	5	5	1.0
2:75656067-75656068	0.0001	4	4	8	4	4	1.0
2:198567163-198567164	1.0	18750	6071	5934	5822	112	0.019237375472346274
2:198567163-198567164	0.7278953843983146	13573	4643	4556	4447	109	0.024510906228918373
2:198567163-198567164	0.5298316906283708	9880	3551	3471	3366	105	0.031194295900178252
2:198567163-198567164	0.38566204211634725	7119	2621	2586	2484	102	0.04106280193236715
2:198567163-198567164	0.2807216203941176	5123	1975	1959	1861	98	0.052659860290166574
2:198567163-198567164	0.20433597178569418	3689	1483	1491	1394	97	0.06958393113342898
2:198567163-198567164	0.14873521072935117	2716	1113	1150	1054	96	0.09108159392789374
2:198567163-198567164	0.1082636733874054	1969	851	899	808	91	0.11262376237623763
2:198567163-198567164	0.07880462815669913	1428	654	716	627	89	0.1419457735247209
2:198567163-198567164	0.05736152510448681	1010	493	550	470	80	0.1702127659574468
2:198567163-198567164	0.041753189365604	749	384	446	371	75	0.20215633423180593
2:198567163-198567164	0.03039195382313198	556	307	366	298	68	0.22818791946308725
2:198567163-198567164	0.02212216291070448	404	243	302	239	63	0.26359832635983266
2:198567163-198567164	0.01610262027560939	298	189	245	184	61	0.33152173913043476
2:198567163-198567164	0.011721022975334805	224	154	203	150	53	0.35333333333333333
2:198567163-198567164	0.008531678524172805	160	119	166	119	47	0.3949579831932773
2:198567163-198567164	0.006210169418915616	128	101	147	102	45	0.4411764705882353
2:198567163-198567164	0.004520353656360241	95	77	113	78	35	0.44871794871794873
2:198567163-198567164	0.0032903445623126675	81	67	97	68	29	0.4264705882352941
2:198567163-198567164	0.002395026619987486	60	53	76	53	23	0.4339622641509434
2:198567163-198567164	0.0017433288221999873	49	44	63	44	19	0.4318181818181818
2:198567163-198567164	0.0012689610031679222	29	28	40	28	12	0.42857142857142855
2:198567163-198567164	0.0009236708571873865	25	25	36	25	11	0.44
2:198567163-198567164	0.0006723357536499335	15	15	19	15	4	0.26666666666666666
2:198567163-198567164	0.0004893900918477494	10	10	12	10	2	0.2
2:198567163-198567164	0.0003562247890262444	8	8	9	8	1	0.125
2:198567163-198567164	0.0002592943797404667	7	7	8	7	1	0.14285714285714285
2:198567163-198567164	0.00018873918221350977	6	6	6	6	0	0.0
2:198567163-198567164	0.00013738237958832623	6	6	6	6	0	0.0
2:198567163-198567164	0.0001	2	2	2	2	0	0.0
2:28078201-28078202	1.0	22464	6910	6924	6820	104	0.015249266862170088
2:28078201-28078202	0.7278953843983146	16265	5164	5168	5065	103	0.02033563672260612
2:28078201-28078202	0.5298316906283708	11849	3914	3918	3819	99	0.025923016496465043
2:28078201-28078202	0.38566204211634725	8702	2973	2998	2903	95	0.03272476748191526
2:28078201-28078202	0.2807216203941176	6303	2235	2280	2186	94	0.043000914913083256
2:28078201-28078202	0.20433597178569418	4561	1661	1706	1618	88	0.054388133498145856
2:28078201-28078202	0.14873521072935117	3309	1275	1337	1249	88	0.07045636509207366
2:28078201-28078202	0.1082636733874054	2419	985	1045	959	86	0.08967674661105318
2:28078201-28078202	0.07880462815669913	1752	755	816	731	85	0.11627906976744186
2:28078201-28078202	0.05736152510448681	1281	572	632	549	83	0.151183970856102
2:28078201-28078202	0.041753189365604	939	449	511	430	81	0.1883720930232558
2:28078201-28078202	0.03039195382313198	670	350	414	335	79	0.23582089552238805
2:28078201-28078202	0.02212216291070448	474	265	335	257	78	0.3035019455252918
2:28078201-28078202	0.01610262027560939	344	212	278	207	71	0.34299516908212563
2:28078201-28078202	0.011721022975334805	246	170	229	167	62	0.3712574850299401
2:28078201-28078202	0.008531678524172805	185	137	191	134	57	0.4253731343283582
2:28078201-28078202	0.006210169418915616	137	104	150	105	45	0.42857142857142855
2:28078201-28078202	0.004520353656360241	107	83	125	84	41	0.4880952380952381
2:28078201-28078202	0.0032903445623126675	79	65	104	67	37	0.5522388059701493
2:28078201-28078202	0.002395026619987486	56	49	76	50	26	0.52
2:28078201-28078202	0.0017433288221999873	40	36	58	37	21	0.5675675675675675
2:28078201-28078202	0.0012689610031679222	28	26	42	27	15	0.5555555555555556
2:28078201-28078202	0.0009236708571873865	19	18	30	18	12	0.6666666666666666
2:28078201-28078202	0.0006723357536499335	14	14	23	14	9	0.6428571428571429
2:28078201-28078202	0.0004893900918477494	9	9	15	9	6	0.6666666666666666
2:28078201-28078202	0.0003562247890262444	8	8	14	8	6	0.75
2:28078201-28078202	0.0002592943797404667	3	3	5	3	2	0.6666666666666666
2:28078201-28078202	0.00018873918221350977	3	3	5	3	2	0.6666666666666666
2:28078201-28078202	0.00013738237958832623	2	2	3	2	1	0.5
2:28078201-28078202	0.0001	2	2	3	2	1	0.5
2:75515253-75515254	1.0	16500	5519	5509	5419	90	0.016608230300793503
2:75515253-75515254	0.7278953843983146	11937	4184	4180	4093	87	0.021255802589787442
2:75515253-75515254	0.5298316906283708	8677	3220	3215	3128	87	0.027813299232736573
2:75515253-75515254	0.38566204211634725	6357	2450	2458	2373	85	0.03581963758954909
2:75515253-75515254	0.2807216203941176	4610	1825	1849	1765	84	0.04759206798866856
2:75515253-75515254	0.20433597178569418	3362	1425	1445	1364	81	0.0593841642228739
2:75515253-75515254	0.14873521072935117	2413	1080	1119	1039	80	0.07699711260827719
2:75515253-75515254	0.1082636733874054	1781	839	889	809	80	0.09888751545117429
2:75515253-75515254	0.07880462815669913	1283	638	691	612	79	0.12908496732026145
2:75515253-75515254	0.05736152510448681	924	489	541	470	71	0.15106382978723404
2:75515253-75515254	0.041753189365604	644	363	422	352	70	0.19886363636363635
2:75515253-75515254	0.03039195382313198	452	266	321	257	64	0.2490272373540856
2:75515253-75515254	0.02212216291070448	338	213	261	206	55	0.2669902912621359
2:75515253-75515254	0.01610262027560939	252	167	212	163	49	0.3006134969325153
2:75515253-75515254	0.011721022975334805	186	142	183	138	45	0.32608695652173914
2:75515253-75515254	0.008531678524172805	141	113	146	110	36	0.32727272727272727
2:75515253-75515254	0.006210169418915616	102	87	115	84	31	0.36904761904761907
2:75515253-75515254	0.004520353656360241	80	71	94	69	25	0.36231884057971014
2:75515253-75515254	0.0032903445623126675	52	49	69	48	21	0.4375
2:75515253-75515254	0.002395026619987486	38	38	53	37	16	0.43243243243243246
2:75515253-75515254	0.0017433288221999873	28	28	39	27	12	0.4444444444444444
2:75515253-75515254	0.0012689610031679222	20	20	27	19	8	0.42105263157894735
2:75515253-75515254	0.0009236708571873865	14	14	20	13	7	0.5384615384615384
2:75515253-75515254	0.0006723357536499335	9	9	15	9	6	0.6666666666666666
2:75515253-75515254	0.0004893900918477494	7	7	11	7	4	0.5714285714285714
2:75515253-75515254	0.0003562247890262444	5	5	9	5	4	0.8
2:75515253-75515254	0.0002592943797404667	2	2	4	2	2	1.0
2:75515253-75515254	0.00018873918221350977	2	2	4	2	2	1.0
2:75515253-75515254	0.00013738237958832623	1	1	2	1	1	1.0
2:75515253-75515254	0.0001	1	1	2	1	1	1.0
2:242407559-242407560	1.0	29010	11221	11320	11097	223	0.020095521312066326
2:242407559-242407560	0.7278953843983146	21144	8489	8578	8363	215	0.025708477818964487
2:242407559-242407560	0.5298316906283708	15354	6463	6530	6317	213	0.0337185372803546
2:242407559-242407560	0.38566204211634725	11115	4894	4984	4773	211	0.04420699769536979
2:242407559-242407560	0.2807216203941176	8079	3714	3815	3613	202	0.05590921671740935
2:242407559-242407560	0.20433597178569418	5884	2829	2935	2738	197	0.07195032870708547
2:242407559-242407560	0.14873521072935117	4233	2112	2239	2048	191	0.09326171875
2:242407559-242407560	0.1082636733874054	3083	1620	1757	1574	183	0.11626429479034307
2:242407559-242407560	0.07880462815669913	2268	1256	1391	1218	173	0.14203612479474548
2:242407559-242407560	0.05736152510448681	1645	968	1104	943	161	0.17073170731707318
2:242407559-242407560	0.041753189365604	1191	755	892	736	156	0.21195652173913043
2:242407559-242407560	0.03039195382313198	881	582	705	562	143	0.25444839857651247
2:242407559-242407560	0.02212216291070448	670	492	606	473	133	0.28118393234672306
2:242407559-242407560	0.01610262027560939	494	386	483	368	115	0.3125
2:242407559-242407560	0.011721022975334805	371	312	399	299	100	0.33444816053511706
2:242407559-242407560	0.008531678524172805	280	242	321	235	86	0.3659574468085106
2:242407559-242407560	0.006210169418915616	203	181	246	177	69	0.3898305084745763
2:242407559-242407560	0.004520353656360241	154	140	182	136	46	0.3382352941176471
2:242407559-242407560	0.0032903445623126675	116	109	139	104	35	0.33653846153846156
2:242407559-242407560	0.002395026619987486	77	73	101	73	28	0.3835616438356164
2:242407559-242407560	0.0017433288221999873	55	52	74	52	22	0.4230769230769231
2:242407559-242407560	0.0012689610031679222	39	38	54	38	16	0.42105263157894735
2:242407559-242407560	0.0009236708571873865	30	29	42	29	13	0.4482758620689655
2:242407559-242407560	0.0006723357536499335	22	22	33	22	11	0.5
2:242407559-242407560	0.0004893900918477494	19	19	29	19	10	0.5263157894736842
2:242407559-242407560	0.0003562247890262444	16	16	24	16	8	0.5
2:242407559-242407560	0.0002592943797404667	10	10	15	10	5	0.5
2:242407559-242407560	0.00018873918221350977	9	9	13	9	4	0.4444444444444444
2:242407559-242407560	0.00013738237958832623	7	7	10	7	3	0.42857142857142855
2:242407559-242407560	0.0001	4	4	6	4	2	0.5
2:12630274-12630275	1.0	22010	7902	7873	7708	165	0.021406331084587442
2:12630274-12630275	0.7278953843983146	16098	6092	6066	5906	160	0.027091093802912292
2:12630274-12630275	0.5298316906283708	11784	4618	4627	4469	158	0.03535466547326024
2:12630274-12630275	0.38566204211634725	8479	3511	3545	3388	157	0.046340023612750886
2:12630274-12630275	0.2807216203941176	6172	2674	2723	2567	156	0.06077132839890923
2:12630274-12630275	0.20433597178569418	4433	2005	2064	1913	151	0.07893361212754835
2:12630274-12630275	0.14873521072935117	3220	1524	1610	1464	146	0.09972677595628415
2:12630274-12630275	0.1082636733874054	2375	1195	1295	1152	143	0.12413194444444445
2:12630274-12630275	0.07880462815669913	1716	919	1017	880	137	0.15568181818181817
2:12630274-12630275	0.05736152510448681	1257	726	823	695	128	0.1841726618705036
2:12630274-12630275	0.041753189365604	886	538	638	516	122	0.2364341085271318
2:12630274-12630275	0.03039195382313198	630	415	518	403	115	0.2853598014888337
2:12630274-12630275	0.02212216291070448	469	331	423	320	103	0.321875
2:12630274-12630275	0.01610262027560939	345	264	346	255	91	0.3568627450980392
2:12630274-12630275	0.011721022975334805	238	189	260	187	73	0.39037433155080214
2:12630274-12630275	0.008531678524172805	170	141	192	139	53	0.381294964028777
2:12630274-12630275	0.006210169418915616	126	110	153	110	43	0.39090909090909093
2:12630274-12630275	0.004520353656360241	93	81	110	81	29	0.35802469135802467
2:12630274-12630275	0.0032903445623126675	71	63	88	63	25	0.3968253968253968
2:12630274-12630275	0.002395026619987486	55	48	67	48	19	0.3958333333333333
2:12630274-12630275	0.0017433288221999873	42	37	53	37	16	0.43243243243243246
2:12630274-12630275	0.0012689610031679222	34	31	45	31	14	0.45161290322580644
2:12630274-12630275	0.0009236708571873865	24	23	33	23	10	0.43478260869565216
2:12630274-12630275	0.0006723357536499335	14	14	19	14	5	0.35714285714285715
2:12630274-12630275	0.0004893900918477494	12	12	16	12	4	0.3333333333333333
2:12630274-12630275	0.0003562247890262444	10	10	12	10	2	0.2
2:12630274-12630275	0.0002592943797404667	7	7	9	7	2	0.2857142857142857
2:12630274-12630275	0.00018873918221350977	6	6	8	6	2	0.3333333333333333
2:12630274-12630275	0.00013738237958832623	2	2	3	2	1	0.5
2:12630274-12630275	0.0001	1	1	1	1	0	0.0
2:3756869-3756870	1.0	21860	6721	6850	6726	124	0.018435920309247695
2:3756869-3756870	0.7278953843983146	15861	5067	5160	5038	122	0.02421595871377531
2:3756869-3756870	0.5298316906283708	11537	3873	3947	3827	120	0.03135615364515286
2:3756869-3756870	0.38566204211634725	8417	2929	3010	2894	116	0.04008293020041465
2:3756869-3756870	0.2807216203941176	6182	2255	2334	2220	114	0.051351351351351354
