target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
2:41700627-41700628	0.7278953843983146	11966	6716	6839	6662	177	0.02656859801861303
2:41700627-41700628	0.5298316906283708	8683	4931	5052	4876	176	0.03609515996718622
2:41700627-41700628	0.38566204211634725	6263	3655	3789	3616	173	0.0478429203539823
2:41700627-41700628	0.2807216203941176	4598	2757	2883	2713	170	0.06266126059712496
2:41700627-41700628	0.20433597178569418	3313	2036	2160	1995	165	0.08270676691729323
2:41700627-41700628	0.14873521072935117	2415	1543	1670	1511	159	0.10522832561217736
2:41700627-41700628	0.1082636733874054	1725	1157	1285	1130	155	0.13716814159292035
2:41700627-41700628	0.07880462815669913	1254	883	1010	862	148	0.1716937354988399
2:41700627-41700628	0.05736152510448681	915	671	794	662	132	0.19939577039274925
2:41700627-41700628	0.041753189365604	662	513	629	509	120	0.2357563850687623
2:41700627-41700628	0.03039195382313198	463	379	475	379	96	0.2532981530343008
2:41700627-41700628	0.02212216291070448	348	296	379	295	84	0.2847457627118644
2:41700627-41700628	0.01610262027560939	253	229	295	229	66	0.28820960698689957
2:41700627-41700628	0.011721022975334805	184	171	221	171	50	0.29239766081871343
2:41700627-41700628	0.008531678524172805	136	131	175	131	44	0.33587786259541985
2:41700627-41700628	0.006210169418915616	100	98	127	98	29	0.29591836734693877
2:41700627-41700628	0.004520353656360241	80	78	100	78	22	0.28205128205128205
2:41700627-41700628	0.0032903445623126675	59	57	76	57	19	0.3333333333333333
2:41700627-41700628	0.002395026619987486	39	39	52	39	13	0.3333333333333333
2:41700627-41700628	0.0017433288221999873	32	32	42	32	10	0.3125
2:41700627-41700628	0.0012689610031679222	24	24	30	24	6	0.25
2:41700627-41700628	0.0009236708571873865	18	18	22	18	4	0.2222222222222222
2:41700627-41700628	0.0006723357536499335	11	11	14	11	3	0.2727272727272727
2:41700627-41700628	0.0004893900918477494	6	6	7	6	1	0.16666666666666666
2:41700627-41700628	0.0003562247890262444	6	6	7	6	1	0.16666666666666666
2:41700627-41700628	0.0002592943797404667	5	5	6	5	1	0.2
2:41700627-41700628	0.00018873918221350977	2	2	3	2	1	0.5
2:41700627-41700628	0.00013738237958832623	2	2	3	2	1	0.5
2:41700627-41700628	0.0001	2	2	3	2	1	0.5
2:215398779-215398780	1.0	15205	8799	8878	8697	181	0.020811774175002875
2:215398779-215398780	0.7278953843983146	11040	6581	6661	6485	176	0.027139552814186584
2:215398779-215398780	0.5298316906283708	7964	4880	4981	4811	170	0.0353356890459364
2:215398779-215398780	0.38566204211634725	5752	3635	3731	3566	165	0.04627033090297252
2:215398779-215398780	0.2807216203941176	4219	2744	2863	2699	164	0.060763245646535756
2:215398779-215398780	0.20433597178569418	3083	2033	2166	2007	159	0.07922272047832586
2:215398779-215398780	0.14873521072935117	2268	1555	1681	1533	148	0.09654272667971298
2:215398779-215398780	0.1082636733874054	1634	1157	1287	1142	145	0.12697022767075306
2:215398779-215398780	0.07880462815669913	1163	863	995	856	139	0.16238317757009346
2:215398779-215398780	0.05736152510448681	842	650	767	642	125	0.19470404984423675
2:215398779-215398780	0.041753189365604	600	495	606	492	114	0.23170731707317074
2:215398779-215398780	0.03039195382313198	440	379	475	377	98	0.259946949602122
2:215398779-215398780	0.02212216291070448	327	286	363	283	80	0.2826855123674912
2:215398779-215398780	0.01610262027560939	232	203	263	200	63	0.315
2:215398779-215398780	0.011721022975334805	172	157	208	155	53	0.3419354838709677
2:215398779-215398780	0.008531678524172805	120	115	149	114	35	0.30701754385964913
2:215398779-215398780	0.006210169418915616	84	79	105	79	26	0.3291139240506329
2:215398779-215398780	0.004520353656360241	64	60	85	60	25	0.4166666666666667
2:215398779-215398780	0.0032903445623126675	53	50	71	50	21	0.42
2:215398779-215398780	0.002395026619987486	39	37	52	37	15	0.40540540540540543
2:215398779-215398780	0.0017433288221999873	32	30	44	30	14	0.4666666666666667
2:215398779-215398780	0.0012689610031679222	25	25	38	25	13	0.52
2:215398779-215398780	0.0009236708571873865	20	20	30	20	10	0.5
2:215398779-215398780	0.0006723357536499335	14	14	20	14	6	0.42857142857142855
2:215398779-215398780	0.0004893900918477494	9	9	15	9	6	0.6666666666666666
2:215398779-215398780	0.0003562247890262444	7	7	11	7	4	0.5714285714285714
2:215398779-215398780	0.0002592943797404667	6	6	10	6	4	0.6666666666666666
2:215398779-215398780	0.00018873918221350977	2	2	4	2	2	1.0
2:212324278-212324279	1.0	14905	8400	8541	8374	167	0.019942679722951995
2:212324278-212324279	0.7278953843983146	10815	6205	6336	6172	164	0.026571613739468567
2:212324278-212324279	0.5298316906283708	7926	4681	4806	4647	159	0.0342156229825694
2:212324278-212324279	0.38566204211634725	5733	3482	3602	3449	153	0.044360684256306175
2:212324278-212324279	0.2807216203941176	4192	2637	2761	2610	151	0.057854406130268196
2:212324278-212324279	0.20433597178569418	3090	2022	2144	1997	147	0.07361041562343515
2:212324278-212324279	0.14873521072935117	2210	1490	1613	1474	139	0.09430122116689281
2:212324278-212324279	0.1082636733874054	1573	1115	1237	1104	133	0.12047101449275362
2:212324278-212324279	0.07880462815669913	1135	846	963	840	123	0.14642857142857144
2:212324278-212324279	0.05736152510448681	839	660	766	657	109	0.1659056316590563
2:212324278-212324279	0.041753189365604	622	518	611	517	94	0.18181818181818182
2:212324278-212324279	0.03039195382313198	462	397	477	399	78	0.19548872180451127
2:212324278-212324279	0.02212216291070448	335	294	361	296	65	0.2195945945945946
2:212324278-212324279	0.01610262027560939	243	216	274	219	55	0.2511415525114155
2:212324278-212324279	0.011721022975334805	183	168	214	170	44	0.25882352941176473
2:212324278-212324279	0.008531678524172805	139	129	166	130	36	0.27692307692307694
2:212324278-212324279	0.006210169418915616	100	94	123	95	28	0.29473684210526313
2:212324278-212324279	0.004520353656360241	73	71	89	71	18	0.2535211267605634
2:212324278-212324279	0.0032903445623126675	54	52	68	52	16	0.3076923076923077
2:212324278-212324279	0.002395026619987486	43	41	53	41	12	0.2926829268292683
2:212324278-212324279	0.0017433288221999873	31	31	39	31	8	0.25806451612903225
2:212324278-212324279	0.0012689610031679222	22	22	29	22	7	0.3181818181818182
2:212324278-212324279	0.0009236708571873865	17	17	23	17	6	0.35294117647058826
2:212324278-212324279	0.0006723357536499335	13	13	18	13	5	0.38461538461538464
2:212324278-212324279	0.0004893900918477494	9	9	12	9	3	0.3333333333333333
2:212324278-212324279	0.0003562247890262444	6	6	7	6	1	0.16666666666666666
2:212324278-212324279	0.0002592943797404667	4	4	5	4	1	0.25
2:212324278-212324279	0.00018873918221350977	4	4	5	4	1	0.25
2:212324278-212324279	0.00013738237958832623	2	2	2	2	0	0.0
2:212324278-212324279	0.0001	2	2	2	2	0	0.0
2:215057889-215057890	1.0	13700	7734	7815	7636	179	0.023441592456783657
2:215057889-215057890	0.7278953843983146	9911	5775	5833	5661	172	0.03038332450097156
2:215057889-215057890	0.5298316906283708	7273	4373	4447	4279	168	0.039261509698527694
2:215057889-215057890	0.38566204211634725	5340	3292	3376	3209	167	0.052041134309753816
2:215057889-215057890	0.2807216203941176	3926	2455	2549	2389	160	0.06697362913352867
2:215057889-215057890	0.20433597178569418	2839	1831	1942	1784	158	0.08856502242152467
2:215057889-215057890	0.14873521072935117	2068	1405	1522	1370	152	0.11094890510948906
2:215057889-215057890	0.1082636733874054	1500	1049	1168	1026	142	0.13840155945419103
2:215057889-215057890	0.07880462815669913	1074	774	893	761	132	0.17345597897503284
2:215057889-215057890	0.05736152510448681	800	613	725	604	121	0.20033112582781457
2:215057889-215057890	0.041753189365604	580	460	558	453	105	0.23178807947019867
2:215057889-215057890	0.03039195382313198	421	349	441	347	94	0.27089337175792505
2:215057889-215057890	0.02212216291070448	317	273	349	272	77	0.28308823529411764
2:215057889-215057890	0.01610262027560939	239	209	274	207	67	0.32367149758454106
2:215057889-215057890	0.011721022975334805	167	153	199	152	47	0.3092105263157895
2:215057889-215057890	0.008531678524172805	115	109	141	108	33	0.3055555555555556
2:215057889-215057890	0.006210169418915616	81	77	104	77	27	0.35064935064935066
2:215057889-215057890	0.004520353656360241	57	54	75	54	21	0.3888888888888889
2:215057889-215057890	0.0032903445623126675	43	41	58	41	17	0.4146341463414634
2:215057889-215057890	0.002395026619987486	27	26	35	26	9	0.34615384615384615
2:215057889-215057890	0.0017433288221999873	16	16	23	16	7	0.4375
2:215057889-215057890	0.0012689610031679222	12	12	18	12	6	0.5
2:215057889-215057890	0.0009236708571873865	8	8	12	8	4	0.5
2:215057889-215057890	0.0006723357536499335	7	7	10	7	3	0.42857142857142855
2:215057889-215057890	0.0004893900918477494	6	6	9	6	3	0.5
2:215057889-215057890	0.0003562247890262444	3	3	6	3	3	1.0
2:215057889-215057890	0.0002592943797404667	2	2	4	2	2	1.0
2:215057889-215057890	0.00018873918221350977	2	2	4	2	2	1.0
2:215057889-215057890	0.00013738237958832623	1	1	2	1	1	1.0
2:215057889-215057890	0.0001	1	1	2	1	1	1.0
2:118190635-118190636	1.0	12046	6801	6909	6730	179	0.026597325408618127
2:118190635-118190636	0.7278953843983146	8622	5013	5123	4948	175	0.03536782538399353
2:118190635-118190636	0.5298316906283708	6278	3721	3839	3669	170	0.04633415099482148
2:118190635-118190636	0.38566204211634725	4553	2791	2901	2738	163	0.059532505478451424
2:118190635-118190636	0.2807216203941176	3340	2111	2222	2068	154	0.07446808510638298
2:118190635-118190636	0.20433597178569418	2464	1595	1706	1561	145	0.09288917360666239
2:118190635-118190636	0.14873521072935117	1770	1179	1290	1151	139	0.12076455256298871
2:118190635-118190636	0.1082636733874054	1236	869	978	851	127	0.1492361927144536
2:118190635-118190636	0.07880462815669913	867	629	739	622	117	0.18810289389067525
2:118190635-118190636	0.05736152510448681	654	488	584	479	105	0.21920668058455114
2:118190635-118190636	0.041753189365604	482	379	459	372	87	0.23387096774193547
2:118190635-118190636	0.03039195382313198	341	282	350	279	71	0.25448028673835127
2:118190635-118190636	0.02212216291070448	255	219	277	216	61	0.2824074074074074
2:118190635-118190636	0.01610262027560939	180	164	209	162	47	0.29012345679012347
2:118190635-118190636	0.011721022975334805	142	132	168	131	37	0.2824427480916031
2:118190635-118190636	0.008531678524172805	100	93	119	93	26	0.27956989247311825
2:118190635-118190636	0.006210169418915616	74	69	88	69	19	0.2753623188405797
2:118190635-118190636	0.004520353656360241	52	49	62	49	13	0.2653061224489796
2:118190635-118190636	0.0032903445623126675	39	37	48	37	11	0.2972972972972973
2:118190635-118190636	0.002395026619987486	29	28	38	28	10	0.35714285714285715
2:118190635-118190636	0.0017433288221999873	18	18	25	18	7	0.3888888888888889
2:118190635-118190636	0.0012689610031679222	14	14	18	14	4	0.2857142857142857
2:118190635-118190636	0.0009236708571873865	11	11	14	11	3	0.2727272727272727
2:118190635-118190636	0.0006723357536499335	8	8	11	8	3	0.375
2:118190635-118190636	0.0004893900918477494	6	6	8	6	2	0.3333333333333333
2:118190635-118190636	0.0003562247890262444	3	3	4	3	1	0.3333333333333333
2:118190635-118190636	0.0002592943797404667	3	3	4	3	1	0.3333333333333333
2:118190635-118190636	0.00018873918221350977	2	2	3	2	1	0.5
2:118190635-118190636	0.00013738237958832623	1	1	2	1	1	1.0
2:118190635-118190636	0.0001	1	1	2	1	1	1.0
2:196635937-196635938	1.0	12079	7506	7557	7392	165	0.022321428571428572
2:196635937-196635938	0.7278953843983146	8776	5601	5661	5498	163	0.02964714441615133
2:196635937-196635938	0.5298316906283708	6394	4181	4265	4106	159	0.03872381880175353
2:196635937-196635938	0.38566204211634725	4690	3154	3249	3098	151	0.0487411233053583
2:196635937-196635938	0.2807216203941176	3358	2319	2428	2282	146	0.06397896581945661
2:196635937-196635938	0.20433597178569418	2464	1752	1860	1721	139	0.08076699593259733
2:196635937-196635938	0.14873521072935117	1804	1329	1432	1303	129	0.09900230237912509
2:196635937-196635938	0.1082636733874054	1291	970	1076	959	117	0.12200208550573514
2:196635937-196635938	0.07880462815669913	929	723	827	723	104	0.14384508990318118
2:196635937-196635938	0.05736152510448681	647	515	600	514	86	0.16731517509727625
2:196635937-196635938	0.041753189365604	479	387	465	389	76	0.1953727506426735
2:196635937-196635938	0.03039195382313198	354	298	359	297	62	0.20875420875420875
2:196635937-196635938	0.02212216291070448	276	245	297	244	53	0.21721311475409835
2:196635937-196635938	0.01610262027560939	199	180	224	179	45	0.25139664804469275
2:196635937-196635938	0.011721022975334805	147	136	170	135	35	0.25925925925925924
2:196635937-196635938	0.008531678524172805	107	101	130	101	29	0.2871287128712871
2:196635937-196635938	0.006210169418915616	76	73	97	73	24	0.3287671232876712
2:196635937-196635938	0.004520353656360241	56	53	69	53	16	0.3018867924528302
2:196635937-196635938	0.0032903445623126675	39	38	49	38	11	0.2894736842105263
2:196635937-196635938	0.002395026619987486	31	31	39	31	8	0.25806451612903225
2:196635937-196635938	0.0017433288221999873	24	24	29	24	5	0.20833333333333334
2:196635937-196635938	0.0012689610031679222	17	17	20	17	3	0.17647058823529413
2:196635937-196635938	0.0009236708571873865	8	8	8	8	0	0.0
2:196635937-196635938	0.0006723357536499335	7	7	7	7	0	0.0
2:196635937-196635938	0.0004893900918477494	4	4	4	4	0	0.0
2:196635937-196635938	0.0003562247890262444	2	2	2	2	0	0.0
2:74223299-74223300	1.0	14997	8890	9069	8904	165	0.01853099730458221
2:74223299-74223300	0.7278953843983146	10823	6539	6689	6530	159	0.02434915773353752
2:74223299-74223300	0.5298316906283708	7812	4812	4963	4809	154	0.03202328966521106
2:74223299-74223300	0.38566204211634725	5692	3611	3743	3595	148	0.0411682892906815
2:74223299-74223300	0.2807216203941176	4165	2720	2849	2706	143	0.052845528455284556
2:74223299-74223300	0.20433597178569418	3044	2069	2193	2056	137	0.06663424124513619
2:74223299-74223300	0.14873521072935117	2221	1549	1670	1538	132	0.0858257477243173
2:74223299-74223300	0.1082636733874054	1580	1141	1261	1135	126	0.11101321585903083
2:74223299-74223300	0.07880462815669913	1127	845	962	845	117	0.13846153846153847
2:74223299-74223300	0.05736152510448681	809	643	743	640	103	0.1609375
2:74223299-74223300	0.041753189365604	589	483	570	481	89	0.18503118503118504
2:74223299-74223300	0.03039195382313198	416	351	425	349	76	0.2177650429799427
2:74223299-74223300	0.02212216291070448	306	263	323	259	64	0.2471042471042471
2:74223299-74223300	0.01610262027560939	230	197	253	198	55	0.2777777777777778
2:74223299-74223300	0.011721022975334805	165	144	189	145	44	0.30344827586206896
2:74223299-74223300	0.008531678524172805	124	110	148	111	37	0.3333333333333333
2:74223299-74223300	0.006210169418915616	86	79	110	79	31	0.3924050632911392
2:74223299-74223300	0.004520353656360241	66	61	86	62	24	0.3870967741935484
2:74223299-74223300	0.0032903445623126675	46	43	60	44	16	0.36363636363636365
2:74223299-74223300	0.002395026619987486	36	34	47	34	13	0.38235294117647056
2:74223299-74223300	0.0017433288221999873	31	30	41	30	11	0.36666666666666664
2:74223299-74223300	0.0012689610031679222	21	21	29	21	8	0.38095238095238093
2:74223299-74223300	0.0009236708571873865	11	11	12	11	1	0.09090909090909091
2:74223299-74223300	0.0006723357536499335	8	8	9	8	1	0.125
2:74223299-74223300	0.0004893900918477494	5	5	6	5	1	0.2
2:74223299-74223300	0.0003562247890262444	4	4	5	4	1	0.25
2:74223299-74223300	0.0002592943797404667	2	2	3	2	1	0.5
2:74223299-74223300	0.00018873918221350977	1	1	2	1	1	1.0
2:206436258-206436259	1.0	13202	7126	7250	7101	149	0.020982960146458247
2:206436258-206436259	0.7278953843983146	9499	5294	5406	5261	145	0.027561300133054554
2:206436258-206436259	0.5298316906283708	6906	3971	4082	3937	145	0.036830073660147324
2:206436258-206436259	0.38566204211634725	4948	2941	3053	2914	139	0.04770075497597804
2:206436258-206436259	0.2807216203941176	3572	2191	2295	2159	136	0.06299212598425197
2:206436258-206436259	0.20433597178569418	2562	1652	1754	1621	133	0.08204811844540408
2:206436258-206436259	0.14873521072935117	1861	1253	1355	1229	126	0.10252237591537836
2:206436258-206436259	0.1082636733874054	1323	934	1029	914	115	0.12582056892778992
2:206436258-206436259	0.07880462815669913	978	732	818	714	104	0.14565826330532214
2:206436258-206436259	0.05736152510448681	724	569	651	557	94	0.1687612208258528
2:206436258-206436259	0.041753189365604	537	435	513	428	85	0.1985981308411215
2:206436258-206436259	0.03039195382313198	397	337	406	331	75	0.22658610271903323
2:206436258-206436259	0.02212216291070448	280	247	300	239	61	0.25523012552301255
2:206436258-206436259	0.01610262027560939	202	182	226	179	47	0.26256983240223464
2:206436258-206436259	0.011721022975334805	138	128	165	127	38	0.2992125984251969
2:206436258-206436259	0.008531678524172805	88	85	108	85	23	0.27058823529411763
2:206436258-206436259	0.006210169418915616	63	61	81	61	20	0.32786885245901637
2:206436258-206436259	0.004520353656360241	42	40	54	40	14	0.35
2:206436258-206436259	0.0032903445623126675	33	32	44	32	12	0.375
2:206436258-206436259	0.002395026619987486	23	22	31	22	9	0.4090909090909091
2:206436258-206436259	0.0017433288221999873	14	13	19	13	6	0.46153846153846156
2:206436258-206436259	0.0012689610031679222	9	8	10	8	2	0.25
2:206436258-206436259	0.0009236708571873865	5	5	5	5	0	0.0
2:206436258-206436259	0.0006723357536499335	3	3	3	3	0	0.0
2:206436258-206436259	0.0004893900918477494	2	2	2	2	0	0.0
2:206436258-206436259	0.0003562247890262444	2	2	2	2	0	0.0
2:206436258-206436259	0.0002592943797404667	2	2	2	2	0	0.0
2:206436258-206436259	0.00018873918221350977	2	2	2	2	0	0.0
2:206436258-206436259	0.00013738237958832623	2	2	2	2	0	0.0
2:206436258-206436259	0.0001	2	2	2	2	0	0.0
2:177694265-177694266	1.0	16960	9201	9332	9163	169	0.018443741132816764
2:177694265-177694266	0.7278953843983146	12299	6892	7014	6848	166	0.024240654205607476
2:177694265-177694266	0.5298316906283708	8910	5143	5261	5098	163	0.0319733228717144
2:177694265-177694266	0.38566204211634725	6383	3789	3899	3739	160	0.042792190425247394
2:177694265-177694266	0.2807216203941176	4629	2818	2937	2780	157	0.05647482014388489
2:177694265-177694266	0.20433597178569418	3321	2102	2219	2063	156	0.0756180319922443
2:177694265-177694266	0.14873521072935117	2374	1563	1686	1540	146	0.09480519480519481
2:177694265-177694266	0.1082636733874054	1690	1168	1289	1148	141	0.12282229965156795
2:177694265-177694266	0.07880462815669913	1267	908	1025	891	134	0.15039281705948374
2:177694265-177694266	0.05736152510448681	923	678	791	664	127	0.19126506024096385
2:177694265-177694266	0.041753189365604	678	526	635	517	118	0.22823984526112184
2:177694265-177694266	0.03039195382313198	483	380	483	380	103	0.2710526315789474
2:177694265-177694266	0.02212216291070448	369	298	392	300	92	0.30666666666666664
2:177694265-177694266	0.01610262027560939	278	231	311	233	78	0.33476394849785407
2:177694265-177694266	0.011721022975334805	196	173	239	173	66	0.3815028901734104
2:177694265-177694266	0.008531678524172805	144	129	180	129	51	0.3953488372093023
2:177694265-177694266	0.006210169418915616	106	103	147	104	43	0.41346153846153844
2:177694265-177694266	0.004520353656360241	85	83	119	84	35	0.4166666666666667
2:177694265-177694266	0.0032903445623126675	62	62	90	62	28	0.45161290322580644
2:177694265-177694266	0.002395026619987486	44	44	66	44	22	0.5
2:177694265-177694266	0.0017433288221999873	34	34	53	34	19	0.5588235294117647
2:177694265-177694266	0.0012689610031679222	24	24	40	24	16	0.6666666666666666
2:177694265-177694266	0.0009236708571873865	17	17	30	17	13	0.7647058823529411
2:177694265-177694266	0.0006723357536499335	14	14	25	14	11	0.7857142857142857
2:177694265-177694266	0.0004893900918477494	6	6	11	6	5	0.8333333333333334
2:177694265-177694266	0.0003562247890262444	3	3	6	3	3	1.0
2:177694265-177694266	0.0002592943797404667	3	3	6	3	3	1.0
2:177694265-177694266	0.00018873918221350977	1	1	2	1	1	1.0
2:177694265-177694266	0.00013738237958832623	1	1	2	1	1	1.0
2:177694265-177694266	0.0001	1	1	2	1	1	1.0
2:162828088-162828089	1.0	20899	10775	10849	10674	175	0.016394978452314034
2:162828088-162828089	0.7278953843983146	15234	8041	8096	7925	171	0.021577287066246058
2:162828088-162828089	0.5298316906283708	11013	5941	5993	5827	166	0.028488072764715978
2:162828088-162828089	0.38566204211634725	7933	4387	4473	4310	163	0.03781902552204176
2:162828088-162828089	0.2807216203941176	5748	3219	3322	3163	159	0.050268732216250396
2:162828088-162828089	0.20433597178569418	4166	2366	2486	2331	155	0.0664950664950665
2:162828088-162828089	0.14873521072935117	3048	1794	1913	1766	147	0.08323895809739525
2:162828088-162828089	0.1082636733874054	2219	1339	1459	1320	139	0.1053030303030303
2:162828088-162828089	0.07880462815669913	1587	1008	1124	991	133	0.13420787083753785
2:162828088-162828089	0.05736152510448681	1146	764	875	751	124	0.16511318242343542
2:162828088-162828089	0.041753189365604	818	577	686	572	114	0.1993006993006993
2:162828088-162828089	0.03039195382313198	614	450	550	447	103	0.23042505592841164
2:162828088-162828089	0.02212216291070448	449	343	432	341	91	0.2668621700879765
2:162828088-162828089	0.01610262027560939	308	251	325	251	74	0.2948207171314741
2:162828088-162828089	0.011721022975334805	225	194	257	195	62	0.31794871794871793
2:162828088-162828089	0.008531678524172805	174	154	203	155	48	0.3096774193548387
2:162828088-162828089	0.006210169418915616	123	111	150	112	38	0.3392857142857143
2:162828088-162828089	0.004520353656360241	87	80	108	81	27	0.3333333333333333
2:162828088-162828089	0.0032903445623126675	63	59	79	59	20	0.3389830508474576
2:162828088-162828089	0.002395026619987486	46	44	60	44	16	0.36363636363636365
2:162828088-162828089	0.0017433288221999873	34	34	48	34	14	0.4117647058823529
2:162828088-162828089	0.0012689610031679222	25	25	36	25	11	0.44
2:162828088-162828089	0.0009236708571873865	20	20	29	20	9	0.45
2:162828088-162828089	0.0006723357536499335	12	12	17	12	5	0.4166666666666667
2:162828088-162828089	0.0004893900918477494	10	10	13	10	3	0.3
2:162828088-162828089	0.0003562247890262444	7	7	10	7	3	0.42857142857142855
2:162828088-162828089	0.0002592943797404667	4	4	6	4	2	0.5
2:162828088-162828089	0.00018873918221350977	3	3	4	3	1	0.3333333333333333
2:162828088-162828089	0.00013738237958832623	1	1	1	1	0	0.0
2:162828088-162828089	0.0001	1	1	1	1	0	0.0
2:70309509-70309510	1.0	11954	7173	7314	7194	120	0.016680567139282735
2:70309509-70309510	0.7278953843983146	8609	5284	5407	5290	117	0.022117202268431002
2:70309509-70309510	0.5298316906283708	6220	3902	3990	3877	113	0.02914624709827186
2:70309509-70309510	0.38566204211634725	4535	2934	3021	2909	112	0.03850120316259883
2:70309509-70309510	0.2807216203941176	3265	2175	2269	2160	109	0.050462962962962966
2:70309509-70309510	0.20433597178569418	2405	1684	1770	1663	107	0.06434155141310884
2:70309509-70309510	0.14873521072935117	1726	1247	1325	1223	102	0.08340147179067865
2:70309509-70309510	0.1082636733874054	1252	932	1011	914	97	0.1061269146608315
2:70309509-70309510	0.07880462815669913	890	696	764	681	83	0.12187958883994127
2:70309509-70309510	0.05736152510448681	637	504	562	489	73	0.1492842535787321
2:70309509-70309510	0.041753189365604	467	387	444	377	67	0.17771883289124668
2:70309509-70309510	0.03039195382313198	345	286	335	282	53	0.1879432624113475
2:70309509-70309510	0.02212216291070448	246	210	253	208	45	0.21634615384615385
2:70309509-70309510	0.01610262027560939	194	168	205	166	39	0.23493975903614459
2:70309509-70309510	0.011721022975334805	136	120	152	119	33	0.2773109243697479
2:70309509-70309510	0.008531678524172805	111	98	130	98	32	0.32653061224489793
2:70309509-70309510	0.006210169418915616	82	76	102	76	26	0.34210526315789475
2:70309509-70309510	0.004520353656360241	62	58	80	58	22	0.3793103448275862
2:70309509-70309510	0.0032903445623126675	46	45	62	45	17	0.37777777777777777
2:70309509-70309510	0.002395026619987486	30	30	41	30	11	0.36666666666666664
2:70309509-70309510	0.0017433288221999873	23	23	34	23	11	0.4782608695652174
2:70309509-70309510	0.0012689610031679222	21	21	30	21	9	0.42857142857142855
2:70309509-70309510	0.0009236708571873865	19	19	27	19	8	0.42105263157894735
2:70309509-70309510	0.0006723357536499335	13	13	19	13	6	0.46153846153846156
2:70309509-70309510	0.0004893900918477494	11	11	15	11	4	0.36363636363636365
2:70309509-70309510	0.0003562247890262444	8	8	12	8	4	0.5
2:70309509-70309510	0.0002592943797404667	6	6	9	6	3	0.5
2:70309509-70309510	0.00018873918221350977	4	4	5	4	1	0.25
2:70309509-70309510	0.00013738237958832623	4	4	5	4	1	0.25
2:70309509-70309510	0.0001	2	2	3	2	1	0.5
2:18538485-18538486	1.0	15633	7650	7872	7697	175	0.02273613096011433
2:18538485-18538486	0.7278953843983146	11230	5629	5795	5624	171	0.030405405405405407
2:18538485-18538486	0.5298316906283708	8208	4208	4340	4181	159	0.03802917962209998
2:18538485-18538486	0.38566204211634725	5957	3092	3219	3065	154	0.050244698205546494
2:18538485-18538486	0.2807216203941176	4303	2290	2410	2261	149	0.0659000442282176
2:18538485-18538486	0.20433597178569418	3127	1736	1863	1718	145	0.08440046565774156
2:18538485-18538486	0.14873521072935117	2236	1282	1407	1267	140	0.11049723756906077
2:18538485-18538486	0.1082636733874054	1666	1001	1125	992	133	0.13407258064516128
2:18538485-18538486	0.07880462815669913	1229	794	910	784	126	0.16071428571428573
2:18538485-18538486	0.05736152510448681	891	602	716	595	121	0.20336134453781513
2:18538485-18538486	0.041753189365604	641	459	563	453	110	0.24282560706401765
2:18538485-18538486	0.03039195382313198	475	355	446	354	92	0.2598870056497175
2:18538485-18538486	0.02212216291070448	345	269	347	267	80	0.299625468164794
2:18538485-18538486	0.01610262027560939	237	191	252	191	61	0.3193717277486911
2:18538485-18538486	0.011721022975334805	170	142	189	143	46	0.32167832167832167
2:18538485-18538486	0.008531678524172805	119	102	139	102	37	0.3627450980392157
2:18538485-18538486	0.006210169418915616	94	84	114	84	30	0.35714285714285715
2:18538485-18538486	0.004520353656360241	67	61	86	61	25	0.4098360655737705
2:18538485-18538486	0.0032903445623126675	42	40	59	40	19	0.475
2:18538485-18538486	0.002395026619987486	34	33	49	33	16	0.48484848484848486
2:18538485-18538486	0.0017433288221999873	24	23	35	23	12	0.5217391304347826
2:18538485-18538486	0.0012689610031679222	15	15	25	15	10	0.6666666666666666
2:18538485-18538486	0.0009236708571873865	11	11	18	11	7	0.6363636363636364
2:18538485-18538486	0.0006723357536499335	8	8	12	8	4	0.5
2:18538485-18538486	0.0004893900918477494	7	7	10	7	3	0.42857142857142855
2:18538485-18538486	0.0003562247890262444	4	4	5	4	1	0.25
2:18538485-18538486	0.0002592943797404667	3	3	4	3	1	0.3333333333333333
2:18538485-18538486	0.00018873918221350977	1	1	1	1	0	0.0
2:18538485-18538486	0.00013738237958832623	1	1	1	1	0	0.0
2:18538485-18538486	0.0001	1	1	1	1	0	0.0
2:5638053-5638054	1.0	13586	7236	7407	7270	137	0.018844566712517195
2:5638053-5638054	0.7278953843983146	9811	5374	5537	5402	135	0.02499074416882636
2:5638053-5638054	0.5298316906283708	7150	4035	4170	4039	131	0.032433770735330526
2:5638053-5638054	0.38566204211634725	5148	2973	3106	2978	128	0.042981867024848894
2:5638053-5638054	0.2807216203941176	3727	2231	2361	2235	126	0.056375838926174496
2:5638053-5638054	0.20433597178569418	2688	1660	1788	1666	122	0.07322929171668667
2:5638053-5638054	0.14873521072935117	1995	1280	1411	1291	120	0.09295120061967467
2:5638053-5638054	0.1082636733874054	1448	957	1077	964	113	0.11721991701244813
2:5638053-5638054	0.07880462815669913	1057	715	830	722	108	0.14958448753462603
2:5638053-5638054	0.05736152510448681	772	543	648	549	99	0.18032786885245902
2:5638053-5638054	0.041753189365604	570	423	514	427	87	0.20374707259953162
2:5638053-5638054	0.03039195382313198	418	329	407	332	75	0.22590361445783133
2:5638053-5638054	0.02212216291070448	302	251	322	253	69	0.2727272727272727
2:5638053-5638054	0.01610262027560939	205	174	225	176	49	0.2784090909090909
